"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"847","m.19692",606,0,0,1,1,0,0,0,0,1,0,-6.479,-2.1359,0.999997,0.967759,0.775888,"Q96AY4","Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4                   "
"848","m.19703",231,2,1,0,0,0,1,1,0,0,1,-5.371,-1.8322,1,0.960698,0.903706,"O43827","Angiopoietin-related protein 7 OS=Homo sapiens GN=ANGPTL7 PE=1 SV=1                    "
"849","m.19704",127,3,4,2,3,3,4,2,3,2,2,-4.365,-1.2754,1,0.901733,0.96242,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"850","m.19708",361,4,3,2,3,4,3,3,4,3,3,-5.561,-2.2255,0.976285,0.968453,0.70873,"P70618","Mitogen-activated protein kinase 14 OS=Rattus norvegicus GN=Mapk14 PE=2 SV=3                   "
"851","m.19726",448,2,3,2,1,1,1,1,0,1,1,-5.395,-1.9063,1,0.963131,0.883716,"Q3SWY2","Integrin-linked protein kinase OS=Bos taurus GN=ILK PE=2 SV=1                    "
"852","m.19748",107,0,1,1,1,1,1,1,1,0,1,-5.385,-2.0372,0.999999,0.966205,0.832711,NA,NA
"853","m.19764",354,3,4,1,2,4,2,2,2,4,4,-5.049,-1.6054,1,0.948304,0.940718,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"854","m.19768",178,2,4,2,1,3,1,1,2,2,2,-5.015,-1.7605,1,0.957712,0.918663,"P16152","Carbonyl reductase [NADPH] 1 OS=Homo sapiens GN=CBR1 PE=1 SV=3                   "
"855","m.19801",196,0,1,0,0,0,1,0,0,0,0,-5.875,-1.9807,1,0.965043,0.857618,"Q00277","Glutathione peroxidase OS=Schistosoma mansoni GN=GPX1 PE=1 SV=2                     "
"856","m.19805",110,5,6,4,4,6,5,5,5,5,7,-3.168,-1.1736,1,0.872906,0.965592,NA,NA
"857","m.1981",122,0,0,1,1,1,1,0,1,2,2,-4.695,-1.5919,1,0.947238,0.942142,"3282561","Predicted protein OS=Nematostella vectensis GN=v1g247228 PE=4 SV=1                     "
"858","m.19866",117,2,2,0,0,0,0,0,1,3,2,-5.254,-1.4726,1,0.935443,0.952299,"3274680","Predicted protein OS=Nematostella vectensis GN=v1g242938 PE=4 SV=1                     "
"859","m.19871",271,1,2,0,1,0,0,0,0,0,1,-3.949,-1.2975,1,0.906747,0.961581,"Q05793","Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus GN=Hspg2 PE=1 SV=1                "
"860","m.19899",782,1,1,1,4,1,1,2,2,1,2,-5.775,-1.6831,1,0.953606,0.931124,"Q1KKW7","Src kinase-associated phosphoprotein 1 OS=Takifugu rubripes GN=skap1 PE=3 SV=1                   "
"861","m.19927",386,4,5,0,1,4,2,1,1,2,3,-3.801,-1.0601,0.999999,0.826066,0.968066,"P52632","Signal transducer and activator of transcription 5B OS=Rattus norvegicus GN=Stat5b PE=2 SV=1                "
"862","m.19936",369,0,0,0,0,1,0,0,0,1,0,-5.052,-1.5947,1,0.947463,0.941852,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"863","m.19949",302,2,3,1,1,2,2,1,0,2,1,-4.752,-1.694,1,0.954248,0.929564,"Q640U7","Coiled-coil domain-containing protein 93 OS=Xenopus tropicalis GN=ccdc93 PE=2 SV=1                   "
"864","m.1996",868,14,18,9,16,16,3,9,15,18,16,-1.32,-0.5007,0.628962,0.346377,0.963103,"Q60HE9","Lysosomal alpha-mannosidase OS=Macaca fascicularis GN=MAN2B1 PE=2 SV=1                     "
"865","m.19966",302,7,8,5,5,8,5,7,7,5,8,-3.252,-1.261,1,0.898252,0.962936,"A7RIT9","3-hydroxyanthranilate 34-dioxygenase OS=Nematostella vectensis GN=v1g178517 PE=3 SV=1                           "
"866","m.19978",746,7,7,5,6,6,2,4,4,8,7,-5.813,-1.9619,1,0.964604,0.864873,"Q7ZYC4","Long-chain-fatty-acid--CoA ligase ACSBG2 OS=Xenopus laevis GN=acsbg2 PE=2 SV=1                    "
"867","m.19983",183,2,5,2,4,4,2,4,4,3,6,-4.551,-1.5711,1,0.9455,0.944216,"P23175","GTPase HRas OS=Murine sarcoma virus NS.C58 GN=H-RAS PE=3 SV=1                   "
"868","m.19991",861,14,17,9,10,12,6,9,10,13,13,-5.685,-3.6014,0.0047,0.954781,0.000294,"Q5EAJ7","Major vault protein OS=Strongylocentrotus purpuratus GN=MVP PE=1 SV=1                    "
"869","m.19993",588,1,0,1,0,1,1,1,1,1,1,-5.8,-1.6635,1,0.952392,0.933788,"Q17R89","Rho GTPase-activating protein 44 OS=Homo sapiens GN=ARHGAP44 PE=1 SV=1                   "
"870","m.2",157,5,5,5,4,6,2,2,3,6,4,-1.682,-0.6796,0.842346,0.519951,0.968081,"O46160","60S ribosomal protein L14 OS=Lumbricus rubellus GN=RPL14 PE=3 SV=1                   "
"871","m.20",400,0,1,0,0,0,0,1,0,0,0,-5.425,-1.444,1,0.931844,0.954198,"Q92051","Carbonic anhydrase OS=Danio rerio GN=cahz PE=1 SV=2                     "
"872","m.200",1142,33,34,15,22,28,16,19,23,26,24,-2.793,-1.9518,1,0.964356,0.868576,"G5E8K5","Ankyrin-3 OS=Mus musculus GN=Ank3 PE=1 SV=1                      "
"873","m.20009",465,1,1,0,0,1,0,0,0,1,1,-4.912,-1.3131,1,0.910061,0.960951,"P23786","Carnitine O-palmitoyltransferase 2 mitochondrial OS=Homo sapiens GN=CPT2 PE=1 SV=2                           "
"874","m.20013",565,15,16,13,15,17,10,13,10,18,19,-4.014,-2.1829,0.989224,0.968247,0.742306,"Q9UJU6","Drebrin-like protein OS=Homo sapiens GN=DBNL PE=1 SV=1                     "
"875","m.20024",272,1,1,0,0,2,1,1,1,0,0,-4.812,-1.6091,1,0.948588,0.940316,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"876","m.20030",173,4,2,2,2,1,0,2,4,2,3,-6.193,-1.6288,1,0.950044,0.938089,"P06734","Low affinity immunoglobulin epsilon Fc receptor OS=Homo sapiens GN=FCER2 PE=1 SV=1                 "
"877","m.20041",230,22,20,14,9,20,15,15,16,17,24,-2.842,-1.4361,1,0.930787,0.954692,NA,NA
"878","m.20048",384,3,3,4,3,3,2,4,2,3,4,-3.335,-1.4781,1,0.936096,0.951913,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"879","m.20062",124,2,2,1,1,2,1,1,1,2,2,-4.302,-1.7446,1,0.95695,0.921502,"ESO88599","hypothetical protein LOTGIDRAFT_165383 [Lottia gigantea]                       "
"880","m.20081",531,5,7,1,2,3,1,1,5,7,4,-3.84,-1.1491,1,0.864295,0.966209,"Q8C8R3","Ankyrin-2 OS=Mus musculus GN=Ank2 PE=1 SV=2                      "
"881","m.20118",478,0,2,0,0,0,0,0,0,1,0,-6.09,-1.6507,1,0.951557,0.935434,"Q9TTW3","Tektin-1 OS=Canis familiaris GN=TEKT1 PE=2 SV=1                      "
"882","m.2012",191,1,1,0,1,0,1,0,1,0,0,-5.739,-1.6698,1,0.952791,0.932951,"3273897","Predicted protein OS=Nematostella vectensis GN=v1g205949 PE=4 SV=1                     "
"883","m.20126",239,1,2,1,1,2,1,1,3,1,2,-5.068,-1.8338,1,0.960757,0.903327,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"884","m.20145",264,0,2,1,2,1,0,1,1,2,1,-5.299,-1.3864,1,0.923447,0.957525,"Q6PAM1","Alpha-taxilin OS=Mus musculus GN=Txlna PE=2 SV=1                      "
"885","m.20155",114,1,0,1,1,1,1,2,1,2,0,-2.437,-0.7287,0.886416,0.568677,0.969008,NA,NA
"886","m.20175",165,3,4,1,3,2,0,1,1,3,1,-3.005,-0.8876,0.979041,0.712734,0.970123,NA,NA
"887","m.20195",410,0,1,0,1,3,0,0,1,2,0,-4.184,-1.4224,1,0.928886,0.955519,"3663449","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_117227 PE=4 SV=1                    "
"888","m.2022",539,2,1,2,0,1,0,0,0,1,2,-6.346,-2.2409,0.971143,0.968477,0.695858,"O15460","Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens GN=P4HA2 PE=1 SV=1                   "
"889","m.20249",222,0,1,1,0,1,0,0,0,1,0,-4.46,-1.4192,1,0.928429,0.955707,"P48416","Cytochrome P450 10 OS=Lymnaea stagnalis GN=CYP10 PE=2 SV=1                    "
"890","m.20253",281,2,2,4,3,2,0,3,4,3,3,-4.14,-1.27,1,0.900448,0.962617,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"891","m.2026",290,2,3,1,1,3,1,1,1,2,1,-5.014,-1.3276,1,0.912984,0.960336,"Q12288","Putative glutamine amidotransferase YLR126C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YLR126C PE=1 SV=1              "
"892","m.20285",293,3,5,3,2,3,2,2,3,2,3,-3.762,-1.1395,1,0.860715,0.966437,NA,NA
"893","m.2030",436,6,7,2,2,3,2,3,3,2,3,-5.823,-2.4825,0.868966,0.966689,0.448339,"P23381","Tryptophan--tRNA ligase cytoplasmic OS=Homo sapiens GN=WARS PE=1 SV=2                           "
"894","m.20317",123,1,2,0,0,1,0,0,0,1,1,-4.117,-1.2009,1,0.881671,0.964843,NA,NA
"895","m.2032",373,12,12,4,9,12,8,8,9,12,11,-5.28,-2.2603,0.96435,0.968474,0.67909,"P38942","4-hydroxybutyrate coenzyme A transferase OS=Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680) GN=cat2 PE=3 SV=3          "
"896","m.20370",1024,0,0,0,0,0,0,0,0,0,1,-6.384,-2.0119,1,0.965712,0.844471,"Q5ZIJ9","E3 ubiquitin-protein ligase MIB2 OS=Gallus gallus GN=MIB2 PE=2 SV=1                   "
"897","m.20374",285,1,1,1,1,2,1,2,1,2,1,-4.324,-1.5354,0.999885,0.942227,0.947454,NA,NA
"898","m.20391",377,0,0,0,0,0,0,0,1,0,0,-5.603,-1.8201,1,0.960241,0.906501,"Q9CR16","Peptidyl-prolyl cis-trans isomerase D OS=Mus musculus GN=Ppid PE=1 SV=3                   "
"899","m.20423",419,1,2,0,0,0,0,0,0,0,0,-5.612,-1.7118,1,0.955249,0.926887,"3267430","Predicted protein OS=Nematostella vectensis GN=v1g238693 PE=4 SV=1                     "
"900","m.20468",481,0,1,1,2,1,0,1,0,1,0,-5.566,-1.9799,1,0.965025,0.857936,"A7SMR1","Eukaryotic translation initiation factor 3 subunit D OS=Nematostella vectensis GN=v1g235689 PE=3 SV=1                "
"901","m.20487",290,1,1,0,1,1,1,0,0,2,1,-6.084,-1.819,1,0.960199,0.906749,"3663535","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63866 PE=4 SV=1                    "
"902","m.2050",233,2,4,1,1,3,2,2,1,3,3,-4.23,-1.4444,1,0.931897,0.954172,"O76387","Probable peptidyl-tRNA hydrolase 2 OS=Caenorhabditis elegans GN=C24G6.8 PE=3 SV=1                   "
"903","m.20509",361,3,2,2,1,2,2,3,1,3,3,-4.641,-1.7058,1,0.954918,0.927808,"Q6AY65","Arfaptin-2 OS=Rattus norvegicus GN=Arfip2 PE=2 SV=1                      "
"904","m.20599",102,3,4,3,0,3,2,2,2,3,3,-4.899,-1.727,1,0.95606,0.924467,"Q7ZWS2","7-methylguanosine phosphate-specific 5'-nucleotidase A OS=Xenopus laevis GN=Nt5c3b-a PE=2 SV=2                   "
"905","m.20628",112,2,3,1,2,1,1,1,1,2,2,-3.224,-1.1233,1,0.854395,0.966806,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"906","m.20656",236,2,3,0,0,2,2,0,3,2,4,-3.701,-1.428,1,0.929674,0.955185,"Q8L7C9","Glutathione S-transferase U20 OS=Arabidopsis thaliana GN=GSTU20 PE=1 SV=1                    "
"907","m.20660",110,0,0,0,0,0,0,0,0,1,0,-4.203,-1.4116,1,0.927323,0.956146,"Q9LK58","Pentatricopeptide repeat-containing protein At3g13150 OS=Arabidopsis thaliana GN=At3g13150 PE=2 SV=1                   "
"908","m.2067",217,3,6,1,4,5,0,3,3,5,3,-3.999,-1.1548,1,0.866365,0.96607,"Q2HJ98","Acylpyruvase FAHD1 mitochondrial OS=Bos taurus GN=FAHD1 PE=2 SV=1                           "
"909","m.20814",538,0,0,0,0,0,1,0,1,1,1,-5.219,-1.8577,1,0.961603,0.897409,NA,NA
"910","m.20818",279,1,0,0,0,1,0,0,1,0,0,-4.673,-1.6683,1,0.952696,0.933152,"4191201","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_01084 PE=4 SV=1               "
"911","m.20828",231,1,1,0,2,2,0,1,1,2,2,-3.91,-1.3591,1,0.918852,0.958897,"Q9P000","COMM domain-containing protein 9 OS=Homo sapiens GN=COMMD9 PE=1 SV=2                   "
"912","m.20898",435,4,5,2,1,3,2,1,3,6,3,-5.829,-2.1335,0.999995,0.967727,0.777499,"P11179","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex mitochondrial OS=Bos taurus GN=DLST PE=1 SV=2                           "
"913","m.20916",317,6,9,5,5,7,6,3,5,7,8,-2.125,-0.8186,0.947799,0.653723,0.970019,NA,NA
"914","m.20918",315,4,4,2,0,2,0,1,3,3,3,-4.577,-1.3811,1,0.922588,0.957801,"Q29RI9","Methionine adenosyltransferase 2 subunit beta OS=Bos taurus GN=MAT2B PE=2 SV=1                  "
"915","m.20924",380,7,11,5,8,8,3,7,9,10,6,-4.387,-2.0369,0.999999,0.966199,0.832857,"Q5REL1","cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Pongo abelii GN=PRKAR1A PE=2 SV=2                "
"916","m.20930",647,38,44,23,28,29,17,23,27,32,38,-7.336,-4.6088,0,0.948764,0,"P63018","Heat shock cognate 71 kDa protein OS=Rattus norvegicus GN=Hspa8 PE=1 SV=1                 "
"917","m.2094",592,0,0,1,0,0,1,0,0,0,0,-5.806,-1.7318,1,0.956308,0.923676,"Q62074","Protein kinase C iota type OS=Mus musculus GN=Prkci PE=1 SV=3                  "
"918","m.20941",628,4,5,1,2,3,1,1,2,4,6,-5.818,-1.8489,1,0.961299,0.899646,"Q3SZH7","Leukotriene A-4 hydrolase OS=Bos taurus GN=LTA4H PE=2 SV=3                    "
"919","m.20945",770,4,2,1,1,3,2,1,1,2,2,-6.545,-2.2757,0.958727,0.968446,0.665344,"O00291","Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5                    "
"920","m.20951",166,5,4,4,4,3,3,4,4,5,3,-2.609,-0.7793,0.923996,0.617458,0.969694,NA,NA
"921","m.20952",109,1,0,2,0,2,0,0,0,2,2,-3.793,-1.2278,1,0.889525,0.964035,NA,NA
"922","m.20957",639,9,8,3,4,6,4,3,5,5,7,-3.318,-1.3069,1,0.908765,0.961205,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"923","m.20959",229,7,9,4,6,9,5,7,5,10,9,-5.63,-2.0366,0.999999,0.966194,0.833002,"P43487","Ran-specific GTPase-activating protein OS=Homo sapiens GN=RANBP1 PE=1 SV=1                    "
"924","m.20967",304,0,1,0,0,0,0,0,1,0,0,-3.924,-1.366,1,0.920054,0.958562,"O02467","N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase (Fragment) OS=Spodoptera frugiperda PE=1 SV=1                      "
"925","m.20970",243,1,1,0,0,0,0,0,0,0,0,-3.589,-1.0452,0.999998,0.81845,0.968325,"3279955","Predicted protein OS=Nematostella vectensis GN=v1g245862 PE=4 SV=1                     "
"926","m.20978",138,7,8,5,7,6,6,6,7,7,7,-2.498,-0.7119,0.872177,0.55211,0.968718,NA,NA
"927","m.20986",292,3,2,1,1,1,1,1,1,3,2,-3.596,-0.9657,0.999996,0.770831,0.9695,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"928","m.21",461,48,51,26,38,38,15,25,34,42,47,-3.168,-1.106,1,0.847242,0.967178,"Q92005","Elongation factor 1-alpha OS=Danio rerio GN=eef1a PE=2 SV=1                    "
"929","m.21000",372,5,6,3,5,6,5,3,5,5,3,-5.575,-1.7619,1,0.957777,0.918405,"Q6XLQ7","Calumenin OS=Oryctolagus cuniculus GN=CALU PE=1 SV=2                      "
"930","m.21002",259,1,1,0,0,0,1,1,0,0,0,-5.408,-1.6101,1,0.948665,0.940206,"Q4R5B8","Eukaryotic translation initiation factor 3 subunit F OS=Macaca fascicularis GN=EIF3F PE=2 SV=1                "
"931","m.21013",777,1,1,2,1,2,2,0,1,3,3,-6.059,-1.8965,1,0.962843,0.88667,"B3DMA2","Acyl-CoA dehydrogenase family member 11 OS=Rattus norvegicus GN=Acad11 PE=1 SV=1                  "
"932","m.21018",369,2,1,0,0,1,0,0,0,0,1,-5.802,-2.013,1,0.965735,0.84398,"Q99961","Endophilin-A2 OS=Homo sapiens GN=SH3GL1 PE=1 SV=1                      "
"933","m.21023",149,1,0,1,2,1,0,0,3,1,0,-4.168,-1.597,1,0.947647,0.941612,"P55008","Allograft inflammatory factor 1 OS=Homo sapiens GN=AIF1 PE=1 SV=1                   "
"934","m.21024",188,5,5,0,0,0,0,0,0,1,2,-4.798,-1.565,1,0.944968,0.944797,"P36972","Adenine phosphoribosyltransferase OS=Rattus norvegicus GN=Aprt PE=1 SV=1                     "
"935","m.21046",141,2,2,0,1,1,1,0,0,1,1,-5.035,-1.7695,1,0.958126,0.916985,NA,NA
"936","m.21047",294,3,4,1,2,2,0,1,2,3,3,-3.726,-1.3177,1,0.911004,0.960759,"A0PJR5","Enoyl-CoA hydratase domain-containing protein 3 mitochondrial OS=Danio rerio GN=echdc3 PE=2 SV=2                           "
"937","m.21049",288,1,1,0,0,2,1,1,0,1,3,-3.816,-0.9704,0.999995,0.773998,0.969439,"Q6UWE0","E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens GN=LRSAM1 PE=1 SV=1                   "
"938","m.21056",322,1,1,1,1,1,0,1,1,2,1,-4.052,-1.1839,1,0.876312,0.965317,"O57314","Estradiol 17-beta-dehydrogenase 12 OS=Anas platyrhynchos GN=HSD17B12 PE=2 SV=1                    "
"939","m.21064",264,0,1,0,0,0,0,0,0,1,0,-4.309,-1.522,0.999869,0.940898,0.948572,"P39598","Uncharacterized protein YwbO OS=Bacillus subtilis (strain 168) GN=ywbO PE=4 SV=1                  "
"940","m.2107",529,5,6,6,5,5,2,5,6,5,4,-2.471,-0.9971,0.999997,0.791118,0.969075,"Q28DB5","Alanine aminotransferase 2 OS=Xenopus tropicalis GN=gpt2 PE=2 SV=1                    "
"941","m.21070",221,1,1,0,1,1,0,1,1,1,1,-4.269,-1.0846,1,0.837782,0.967609,"Q9Y2B0","Protein canopy homolog 2 OS=Homo sapiens GN=CNPY2 PE=1 SV=1                   "
"942","m.21074",449,10,10,6,5,10,6,6,6,11,8,-3.826,-1.2122,1,0.885061,0.964512,"Q9CY58","Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus GN=Serbp1 PE=1 SV=2                 "
"943","m.21120",689,0,0,0,0,0,0,0,0,1,0,-6.211,-2.1032,0.999995,0.967303,0.796804,NA,NA
"944","m.21131",238,1,1,1,0,1,1,1,1,1,1,-3.754,-1.0597,0.999999,0.825866,0.968073,"P26652","Metalloproteinase inhibitor 3 OS=Gallus gallus GN=TIMP3 PE=1 SV=2                    "
"945","m.21152",377,3,3,0,3,5,3,2,1,5,3,-5.124,-1.5197,0.999868,0.940664,0.948759,"A7SPX9","Eukaryotic translation initiation factor 3 subunit M OS=Nematostella vectensis GN=v1g192238 PE=3 SV=1                "
"946","m.21153",225,3,2,1,2,2,2,2,3,2,4,-4.218,-1.351,1,0.917403,0.959281,"Q9CZE3","Ras-related protein Rab-32 OS=Mus musculus GN=Rab32 PE=2 SV=3                    "
"947","m.21179",265,8,7,6,7,9,3,5,5,8,6,-2.245,-1.017,0.999997,0.802953,0.96878,"Q1L8L9","Adenylate kinase 2 mitochondrial OS=Danio rerio GN=ak2 PE=2 SV=1                           "
"948","m.21180",384,1,2,1,1,2,0,1,1,1,3,-4.504,-1.5124,0.999899,0.939908,0.949343,"Q5BIR5","Serpin B8 OS=Bos taurus GN=SERPINB8 PE=2 SV=1                     "
"949","m.212",347,3,5,0,1,2,1,1,0,1,2,-5.863,-2.224,0.976769,0.968449,0.709963,"Q7ZUC2","45 kDa calcium-binding protein OS=Danio rerio GN=sdf4 PE=2 SV=1                   "
"950","m.21223",127,0,0,0,0,0,0,0,0,1,0,-4.915,-1.6995,1,0.954564,0.928754,"Q9CZL5","Pterin-4-alpha-carbinolamine dehydratase 2 OS=Mus musculus GN=Pcbd2 PE=1 SV=2                    "
"951","m.21227",279,0,1,0,0,0,0,0,0,0,0,-5.455,-1.8629,1,0.961778,0.896054,"Q8JI28","Tolloid-like protein 1 OS=Xenopus laevis GN=tll1 PE=1 SV=1                    "
"952","m.21240",415,3,3,1,4,3,0,3,1,4,3,-3.547,-1.1305,1,0.857248,0.966644,NA,NA
"953","m.21267",565,0,3,0,1,3,1,0,0,2,4,-4.777,-1.5132,0.999898,0.939992,0.94928,"Q5F408","Cysteine--tRNA ligase cytoplasmic OS=Gallus gallus GN=CARS PE=2 SV=1                           "
"954","m.21268",784,0,2,0,0,1,1,1,0,2,1,-5.414,-1.4011,1,0.925749,0.956734,"Q13797","Integrin alpha-9 OS=Homo sapiens GN=ITGA9 PE=1 SV=2                     "
"955","m.21278",311,0,0,0,0,0,0,1,1,1,0,-4.646,-1.3334,1,0.914113,0.960082,"3283483","Predicted protein OS=Nematostella vectensis GN=v1g247672 PE=4 SV=1                     "
"956","m.2128",233,58,63,33,45,45,29,35,38,49,51,-3.658,-4.189,6e-06,0.950906,0,NA,NA
"957","m.21281",322,0,1,0,0,1,0,0,0,0,0,-5.377,-1.924,1,0.96363,0.878114,"P81127","Gamma-soluble NSF attachment protein OS=Bos taurus GN=NAPG PE=1 SV=3                   "
"958","m.21294",335,0,1,0,0,0,0,0,0,1,1,-5.188,-1.5497,0.999997,0.943584,0.946204,"Q9CXR1","Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=2 SV=2                  "
"959","m.21313",552,9,9,6,7,7,4,5,7,9,8,-4.536,-1.3929,1,0.924479,0.95718,"Q9JLB0","MAGUK p55 subfamily member 6 OS=Mus musculus GN=Mpp6 PE=1 SV=1                  "
"960","m.21336",339,1,2,0,0,1,0,0,0,1,0,-7.062,-2.1011,0.999999,0.967272,0.798073,"Q5R5X0","Pinin OS=Pongo abelii GN=PNN PE=2 SV=1                      "
"961","m.21346",340,2,5,1,3,3,3,3,3,5,5,-3.492,-1.2426,1,0.893541,0.96356,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"962","m.2136",361,0,1,0,3,1,0,0,0,0,0,-4.727,-1.5438,0.999942,0.943032,0.946727,"Q5R4D4","Nucleosome assembly protein 1-like 1 OS=Pongo abelii GN=NAP1L1 PE=2 SV=1                  "
"963","m.21372",330,1,3,1,0,3,0,0,1,2,2,-4.645,-1.7569,1,0.957543,0.91932,"Q5RA03","Shootin-1 OS=Pongo abelii PE=2 SV=2                       "
"964","m.21379",246,8,9,5,8,6,5,6,7,7,10,-5.718,-1.4127,1,0.927485,0.956083,"P34730","Protein BMH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=BMH2 PE=1 SV=3                "
"965","m.21388",376,1,0,0,0,1,0,0,1,0,0,-4.857,-1.4019,1,0.925871,0.95669,"Q9Y5B8","Nucleoside diphosphate kinase 7 OS=Homo sapiens GN=NME7 PE=1 SV=1                   "
"966","m.21390",125,14,12,12,10,12,9,11,11,12,10,-2.768,-1.5749,1,0.945827,0.943848,NA,NA
"967","m.21400",524,1,0,0,0,1,0,0,0,1,1,-6.629,-2.0799,0.999997,0.966944,0.810399,NA,NA
"968","m.21438",701,6,4,3,5,6,2,6,6,8,5,-3.741,-1.1346,1,0.858841,0.966551,"Q99460","26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2                 "
"969","m.21445",216,0,1,0,0,0,0,0,0,1,0,-5.194,-1.9849,1,0.965137,0.85593,NA,NA
"970","m.21457",115,6,8,5,6,7,2,5,5,6,6,-1.448,-0.4314,0.5365,0.286866,0.960809,"P80912","Histidine triad nucleotide-binding protein 1 OS=Oryctolagus cuniculus GN=HINT1 PE=1 SV=2                  "
"971","m.2146",314,1,1,1,2,2,0,1,1,2,1,-5.085,-1.7113,1,0.955222,0.926964,"Q63486","Ras-related GTP-binding protein A OS=Rattus norvegicus GN=Rraga PE=1 SV=1                   "
"972","m.2147",314,5,5,1,2,2,0,2,3,5,4,-5.709,-2.3154,0.943407,0.968281,0.628162,"Q5ZID0","NmrA-like family domain-containing protein 1 OS=Gallus gallus GN=NMRAL1 PE=2 SV=1                  "
"973","m.21474",364,0,0,0,0,1,0,1,0,0,1,-5.966,-1.8932,1,0.962743,0.887642,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"974","m.215",195,12,12,7,10,10,6,7,10,11,12,-4.775,-1.1189,1,0.852616,0.966903,"P07305","Histone H1.0 OS=Homo sapiens GN=H1F0 PE=1 SV=3                     "
"975","m.2150",326,2,2,2,2,2,2,3,3,3,2,-5.214,-1.5513,1,0.943732,0.94606,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"976","m.21521",685,1,1,1,2,1,1,1,1,1,2,-4.838,-1.52,0.999869,0.940694,0.948735,"Q7ZU29","Nuclear pore complex protein Nup93 OS=Danio rerio GN=dye PE=2 SV=1                  "
"977","m.21529",322,1,1,0,0,0,0,0,1,1,0,-4.83,-1.7973,1,0.959331,0.911456,"Q0V8S9","Contactin-associated protein-like 5 OS=Gallus gallus GN=CNTNAP5 PE=2 SV=1                    "
"978","m.21538",175,2,3,1,2,2,1,1,2,3,1,-3.728,-1.3023,1,0.907786,0.961391,"P47959","Hypoxanthine-guanine phosphoribosyltransferase OS=Meriones unguiculatus GN=HPRT1 PE=2 SV=2                     "
"979","m.21583",404,0,0,0,0,1,0,1,0,1,1,-5.116,-1.6157,1,0.949087,0.939586,"Q5NVI9","DnaJ homolog subfamily A member 1 OS=Pongo abelii GN=DNAJA1 PE=2 SV=1                 "
"980","m.21596",525,14,15,10,8,9,6,10,11,11,15,-3.68,-1.409,1,0.926939,0.956293,"P0C6B8","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Rattus norvegicus GN=Svep1 PE=1 SV=1                           "
"981","m.2164",240,1,2,1,1,1,0,2,2,2,1,-5.653,-1.8847,1,0.962482,0.890093,"Q9D1D1","Tetraspanin-11 OS=Mus musculus GN=Tspan11 PE=2 SV=1                      "
