"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"733","Pocillopora_acuta_HIv1_PredGene_g16330.t1",148,1,0,1,0,-5.909,-1.0402,0.542927,0.878679,0.225564,"prefoldin subunit 5 isoform alpha ","K04797","A8K9A8"
"734","Pocillopora_acuta_HIv1_PredGene_g16331.t1",397,4,0,1,0,-11.163,-1.3733,0.348893,0.831608,0.136233,"Kinesin-like protein ","K10392","G5EFQ4"
"735","Pocillopora_acuta_HIv1_PredGene_g16334.t1",725,0,0,0,1,1.167,0.2034,1,0.851229,0.617298,"protein disulfide-isomerase A5 precursor ","K09583","A8WG75"
"736","Pocillopora_acuta_HIv1_PredGene_g1634.t1",303,8,1,3,6,-3.389,-0.7941,0.754304,0.90421,0.307845,"60S ribosomal protein L5a ","K02932","Q7ZUI0"
"737","Pocillopora_acuta_HIv1_PredGene_g16346.t1",252,4,3,2,4,-9.244,-1.7689,0.1927,0.784955,0.061823,"SAP domain-containing ribonucleoprotein isoform 1 ","K18732","Q3UJZ4"
"738","Pocillopora_acuta_HIv1_PredGene_g16396.t1",273,1,0,1,0,-1.409,-0.1026,0.998825,0.890102,0.546675,"ras suppressor protein 1 isoform X2 ","",""
"739","Pocillopora_acuta_HIv1_PredGene_g16480.t1",1679,2,2,1,0,-14.92,-1.8075,0.179865,0.781205,0.056489,"ras GTPase-activating-like protein IQGAP1 ","K16848","A7MBM3"
"740","Pocillopora_acuta_HIv1_PredGene_g16486.t1",519,0,1,0,0,7.277,1.1893,0.737858,0.509086,0.703267,"peptidyl-prolyl cis-trans isomerase FKBP8 ","K09574","Q6P3J6"
"741","Pocillopora_acuta_HIv1_PredGene_g16490.t1",553,74,72,84,88,-1.669,-0.7973,0.751567,0.90399,0.306694,"ATP synthase subunit alpha, mitochondrial ","K02132","Q08BA1"
"742","Pocillopora_acuta_HIv1_PredGene_g16492.t1",486,0,0,0,0,-5.904,-0.6387,0.868932,0.911114,0.365211,"CREB-regulated transcription coactivator 1 isoform X9 ","K15309","Q6UUV9"
"743","Pocillopora_acuta_HIv1_PredGene_g16502.t1",413,0,0,0,1,0.32,0.0226,1,0.876785,0.578846,"26S proteasome regulatory subunit 6B isoform 1 ","K03063","Q96FV5"
"744","Pocillopora_acuta_HIv1_PredGene_g16528.t1",736,0,0,0,0,-8.657,-1.2195,0.425343,0.853359,0.17449,"NHL repeat-containing protein 2 ","","Q8BZW8"
"745","Pocillopora_acuta_HIv1_PredGene_g16529.t1",2101,5,3,3,2,-18.495,-4.1292,2.6e-05,0.696583,3e-06,"myoferlin ","K22125","F1QZG1"
"746","Pocillopora_acuta_HIv1_PredGene_g16534.t1",2039,0,1,0,0,0.521,0.0573,0.999918,0.872512,0.586941,"myoferlin ","K22125","E7EXL6"
"747","Pocillopora_acuta_HIv1_PredGene_g16549.t1",401,0,0,1,1,-13.471,-1.1029,0.497316,0.870099,0.20687,"nucleolysin TIAR isoform 1 ","K13201","Q01085"
"748","Pocillopora_acuta_HIv1_PredGene_g16551.t1",91,3,0,1,0,7.28,0.9782,0.885097,0.601244,0.699233,"barrier-to-autointegration factor ","K21870","Q1L957"
"749","Pocillopora_acuta_HIv1_PredGene_g16554.t1",91,16,5,11,4,-1.663,-0.4506,0.949889,0.910702,0.434774,"barrier-to-autointegration factor ","K21870","Q542E6"
"750","Pocillopora_acuta_HIv1_PredGene_g16559.t1",184,0,1,2,3,5.58,0.6555,0.995208,0.735863,0.678994,"ADP-ribosylation factor-like protein 3 ","K07944","B2GR26"
"751","Pocillopora_acuta_HIv1_PredGene_g16566.t1",497,4,6,6,7,-7.841,-1.145,0.469512,0.864119,0.19483,"vacuolar H","K02147","E1JIJ5"
"752","Pocillopora_acuta_HIv1_PredGene_g16570.t1",851,0,0,1,0,-13.222,-2.585,0.023497,0.728122,0.005634,"vesicular glutamate transporter 1-like ","K12302","E7FAK4"
"753","Pocillopora_acuta_HIv1_PredGene_g16609.t1",78,3,0,1,0,2.119,0.2541,1,0.842405,0.6265,"small nuclear ribonucleoprotein G isoform a ","K11099","Q6IB86"
"754","Pocillopora_acuta_HIv1_PredGene_g16663.t1",853,0,1,0,1,-11.52,-1.061,0.527234,0.875889,0.219259,"zinc finger protein 318 isoform 1 ","","B9EK88"
"755","Pocillopora_acuta_HIv1_PredGene_g16664.t1",960,0,0,0,0,-11.045,-1.2417,0.41326,0.850151,0.16866,"lethal(3)malignant brain tumor-like protein 3 isoform b ","K24387","Q4VXE1"
"756","Pocillopora_acuta_HIv1_PredGene_g16671.t1",246,0,0,1,0,-9.821,-1.3286,0.36961,0.837784,0.146838,"WP_194020736.1 hydrogenase maturation protease ","K02156","-"
"757","Pocillopora_acuta_HIv1_PredGene_g1669.t1",873,0,0,0,0,7.83,1.0327,0.849746,0.576807,0.700908,"fibulin-2 isoform a precursor ","K17307","G5E8B3"
"758","Pocillopora_acuta_HIv1_PredGene_g16691.t1",350,0,1,0,0,-7.167,-0.5542,0.912703,0.911988,0.39679,"activator of 90 kDa heat shock protein ATPase homolog 1 ","","Q8R3E6"
"759","Pocillopora_acuta_HIv1_PredGene_g16704.t1",440,2,5,3,4,-8.755,-1.1885,0.443003,0.857846,0.182807,"Uncharacterized protein CELE_K06A9.1 ","K23028","H2KZP6"
"760","Pocillopora_acuta_HIv1_PredGene_g16742.t1",426,2,0,2,0,-6.063,-0.4845,0.939443,0.911389,0.422488,"interleukin enhancer-binding factor 2 isoform 1 ","K13089","Q5SR11"
"761","Pocillopora_acuta_HIv1_PredGene_g16749.t1",887,0,0,0,0,4.822,0.4908,1,0.788634,0.661417,"lysosomal alpha-glucosidase isoform X1 ","K12316","E7FCP7"
"762","Pocillopora_acuta_HIv1_PredGene_g1678.t1",494,3,3,2,1,3.188,0.2554,1,0.842168,0.626727,"protein phosphatase 1J ","K17503","Q9D7H6"
"763","Pocillopora_acuta_HIv1_PredGene_g16789.t1",234,2,3,2,1,9.124,1.717,0.544834,0.285793,0.699922,"LRP chaperone MESD isoform 1 precursor ","K25366","Q9ERE7"
"764","Pocillopora_acuta_HIv1_PredGene_g16799.t1",81,1,1,1,0,9.382,0.7616,0.974359,0.695191,0.687664,"U6 snRNA-associated Sm-like protein LSm6 isoform X1 ","K12625","Q6IMW9"
"765","Pocillopora_acuta_HIv1_PredGene_g16801.t1",1755,0,1,0,1,-1.909,-0.2081,0.992406,0.8989,0.516007,"no_annotation","","-"
"766","Pocillopora_acuta_HIv1_PredGene_g16811.t1",939,0,0,1,7,5.537,0.5063,1,0.784264,0.663285,"WP_004082283.1 glycoside hydrolase family 5 protein ","K08961","R4P461"
"767","Pocillopora_acuta_HIv1_PredGene_g16813.t1",363,0,0,0,2,-8.854,-0.8685,0.688926,0.898258,0.281561,"acetyl-CoA carboxylase 2 isoform X4 ","","Q16852"
"768","Pocillopora_acuta_HIv1_PredGene_g16814.t1",360,0,0,0,2,-7.936,-0.9155,0.647025,0.893637,0.265545,"WP_021362805.1 glycoside hydrolase family 5 protein ","",""
"769","Pocillopora_acuta_HIv1_PredGene_g16822.t1",514,0,0,1,1,2.531,0.2219,1,0.848103,0.620732,"WD40 repeat-containing protein SMU1 ","K13111","Q9HA96"
"770","Pocillopora_acuta_HIv1_PredGene_g16826.t1",158,1,0,0,0,-14.595,-1.5177,0.286955,0.81284,0.104933,"riboflavin kinase ","K00861","Q969G6"
"771","Pocillopora_acuta_HIv1_PredGene_g16827.t1",937,0,0,1,0,-18.122,-1.2179,0.426228,0.85359,0.174914,"tudor and KH domain-containing protein isoform a ","K18406","Q9NYV5"
"772","Pocillopora_acuta_HIv1_PredGene_g16835.t1",197,3,3,1,1,4.744,0.7843,0.968495,0.685923,0.689254,"isochorismatase domain-containing protein 1 ","","Q08C33"
"773","Pocillopora_acuta_HIv1_PredGene_g16856.t1",1229,7,4,10,7,-1.369,-0.5736,0.903831,0.911949,0.389563,"splicing factor 3B subunit 3 ","K12830","Q6NTI8"
"774","Pocillopora_acuta_HIv1_PredGene_g16857.t1",167,3,0,2,0,2.25,0.3754,1,0.817686,0.645958,"glycine cleavage system H protein, mitochondrial precursor ","K02437","P23434"
"775","Pocillopora_acuta_HIv1_PredGene_g16858.t1",280,7,5,6,7,4.058,0.9465,0.903433,0.615483,0.698035,"WP_002229553.1 MULTISPECIES: excinuclease ABC subunit UvrC ","K24778","-"
"776","Pocillopora_acuta_HIv1_PredGene_g16912.t1",261,2,1,2,0,-7.659,-1.0555,0.53133,0.876633,0.220916,"calbindin 53E, isoform B ","K23908","Q9V7W4"
"777","Pocillopora_acuta_HIv1_PredGene_g16913.t1",279,7,9,9,6,0.293,0.07,0.999848,0.870881,0.589816,"calbindin 2a ","K23908","Q6PC44"
"778","Pocillopora_acuta_HIv1_PredGene_g16953.t1",207,0,0,0,0,4.014,0.7424,0.978878,0.702882,0.686247,"metallo-beta-lactamase domain-containing protein 1 isoform X1 ","","F1QIZ3"
"779","Pocillopora_acuta_HIv1_PredGene_g16954.t1",153,3,2,1,3,-4.407,-0.9173,0.645433,0.893448,0.264942,"myosin light polypeptide 6 ","K12751","Q5XJ62"
"780","Pocillopora_acuta_HIv1_PredGene_g16956.t1",172,2,1,3,1,13.078,1.1925,0.735676,0.507756,0.703283,"caltractin ","K16465","F1R789"
"781","Pocillopora_acuta_HIv1_PredGene_g1697.t1",391,2,2,3,2,-0.411,-0.0493,0.999983,0.884818,0.560942,"nucleoplasmin, isoform B ","K11276","Q540W3"
"782","Pocillopora_acuta_HIv1_PredGene_g1698.t1",619,4,3,2,1,-1.489,-0.1738,0.995151,0.896282,0.526324,"xaa-Pro aminopeptidase 1 ","K01262","Q6P1S3"
"783","Pocillopora_acuta_HIv1_PredGene_g17008.t1",519,7,1,5,0,-8.708,-1.6763,0.225366,0.794525,0.076009,"N-acetylglucosamine-6-sulfatase isoform 1 precursor ","K01137","Q3TWT0"
"784","Pocillopora_acuta_HIv1_PredGene_g17018.t1",265,3,1,2,1,7.052,1.4194,0.618984,0.416336,0.702472,"high mobility group protein B4 isoform 1 ","K11296","Q8WW32"
"785","Pocillopora_acuta_HIv1_PredGene_g17021.t1",261,8,0,5,10,3.487,0.4061,1,0.810527,0.650347,"40S ribosomal protein S3a isoform 1 ","K02984","B2R4D4"
"786","Pocillopora_acuta_HIv1_PredGene_g17023.t1",573,0,0,1,0,6.073,0.5666,1,0.766114,0.67012,"tripeptidyl-peptidase 1 precursor ","K01279","F8W2M8"
"787","Pocillopora_acuta_HIv1_PredGene_g17031.t1",1275,0,0,1,1,6.892,0.9956,0.874291,0.593425,0.69982,"TBC1 domain family member 4 isoform X5 ","K17902","F1QE75"
"788","Pocillopora_acuta_HIv1_PredGene_g17032.t1",319,0,1,1,0,1.243,0.1207,0.999867,0.863976,0.600836,"putative protein phosphatase 2C T23F11.1 ","K14803","P49596"
"789","Pocillopora_acuta_HIv1_PredGene_g17034.t1",247,0,0,0,2,-7.765,-1.4411,0.319023,0.822557,0.120964,"Krueppel-like factor 3 ","K15605","Q60980"
"790","Pocillopora_acuta_HIv1_PredGene_g17040.t1",229,6,5,6,6,-1.308,-0.2526,0.987809,0.901948,0.502147,"ubiquitin carboxyl-terminal hydrolase isozyme L3 ","K05609","Q9JKB1"
"791","Pocillopora_acuta_HIv1_PredGene_g17043.t1",149,1,0,0,2,-3.854,-0.6053,0.887848,0.911682,0.377715,"60S ribosomal protein L21 ","K02889","P46778"
"792","Pocillopora_acuta_HIv1_PredGene_g17045.t1",611,2,1,2,1,16.188,1.4751,0.601793,0.393459,0.701986,"ATP-binding cassette sub-family E member 1 ","K06174","Q96AL0"
"793","Pocillopora_acuta_HIv1_PredGene_g17080.t1",610,0,0,1,0,-6.118,-1.2108,0.430205,0.854618,0.176803,"electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial ","K00311","Q66I16"
"794","Pocillopora_acuta_HIv1_PredGene_g17092.t1",843,2,1,1,1,-8.123,-1.1249,0.482514,0.86699,0.200528,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 isoform X6 ","K06825",""
"795","Pocillopora_acuta_HIv1_PredGene_g17114.t1",1729,0,0,0,0,-12.453,-1.3832,0.344427,0.830262,0.133942,"inverted formin-2 isoform 1 ","K23958","Q27J81"
"796","Pocillopora_acuta_HIv1_PredGene_g17126.t1",175,2,1,1,1,-1.316,-0.1879,0.99411,0.897386,0.522122,"uncharacterized protein Dmel_CG1943, isoform D ","","Q9VI56"
"797","Pocillopora_acuta_HIv1_PredGene_g17141.t1",2230,0,0,0,0,-3.229,-0.428,0.956055,0.910108,0.442866,"protein diaphanous homolog 3 isoform a ","","Q86VS4"
"798","Pocillopora_acuta_HIv1_PredGene_g17149.t1",1052,0,0,0,0,0.667,0.0996,0.999801,0.866928,0.596338,"RNA-binding protein 27 isoform X2 ","K13192","F8W2E8"
"799","Pocillopora_acuta_HIv1_PredGene_g17170.t1",1028,1,2,2,0,-13.031,-1.9046,0.149528,0.772372,0.04453,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 ","K11654","O60264"
"800","Pocillopora_acuta_HIv1_PredGene_g17172.t1",1375,1,0,0,0,-11.455,-1.3836,0.344247,0.830207,0.13385,"sister chromatid cohesion protein PDS5 homolog B ","K11267",""
"801","Pocillopora_acuta_HIv1_PredGene_g17196.t1",212,0,0,0,0,0.912,0.0838,0.999823,0.869064,0.592888,"synapsin-2 isoform IIb ","K19941","Q64332"
"802","Pocillopora_acuta_HIv1_PredGene_g1721.t1",324,1,0,0,0,-11.99,-1.8078,0.179767,0.781177,0.056449,"WD repeat-containing protein 54 ","K24749","F6NI92"
"803","Pocillopora_acuta_HIv1_PredGene_g1722.t1",464,0,0,1,0,19.644,1.2708,0.686308,0.475811,0.703363,"LIM domain-binding protein 2 isoform 5 ","K24143","Q6AXE6"
"804","Pocillopora_acuta_HIv1_PredGene_g17224.t1",327,0,0,0,0,-4.173,-0.269,0.985801,0.902972,0.496908,"spermidine synthase ","K00797","F1R3G8"
"805","Pocillopora_acuta_HIv1_PredGene_g17259.t1",247,1,2,2,1,-0.098,-0.0125,1,0.880839,0.570298,"CD151 antigen, like ","K06497","Q6P031"
"806","Pocillopora_acuta_HIv1_PredGene_g17263.t1",323,0,0,0,0,10.011,1.4425,0.611427,0.406923,0.702274,"cytosolic 5'-nucleotidase 3A isoform 1 ","K24242","Q9D020"
"807","Pocillopora_acuta_HIv1_PredGene_g17267.t1",126,1,0,3,2,-0.047,-0.0067,1,0.880187,0.571735,"ribosomal protein S26, like ","K02976","Q6PBZ2"
"808","Pocillopora_acuta_HIv1_PredGene_g17268.t1",276,1,1,2,1,-11.251,-1.4363,0.321087,0.823184,0.122013,"lethal (2) 37Cc, isoform D ","K17080","Q0E8P3"
"809","Pocillopora_acuta_HIv1_PredGene_g17278.t1",543,7,2,5,3,-4.424,-0.9059,0.655541,0.894632,0.268776,"EH domain-containing protein 1a ","","Q6NY81"
"810","Pocillopora_acuta_HIv1_PredGene_g17280.t1",195,18,18,11,11,9.233,1.1166,0.789676,0.539905,0.702587,"uncharacterized protein Dmel_CG32100 ","K11749","Q9VTV7"
"811","Pocillopora_acuta_HIv1_PredGene_g17285.t1",1252,2,2,4,3,-17.495,-4.5419,2e-06,0.694408,0,"thioredoxin domain-containing protein 6 isoform X1 ","K19868","A4IG45"
"812","Pocillopora_acuta_HIv1_PredGene_g17287.t2",1551,0,1,0,3,0.075,0.0131,1,0.877908,0.576568,"uncharacterized protein C7orf57 isoform X2 ","","Q8NEG2"
"813","Pocillopora_acuta_HIv1_PredGene_g17291.t1",716,1,0,0,0,-11.465,-0.9483,0.618297,0.890051,0.254667,"Protein kinase C ","K18050","H9G2Y7"
"814","Pocillopora_acuta_HIv1_PredGene_g17293.t1",119,8,0,6,4,-5.192,-1.1256,0.482054,0.86689,0.200328,"small nuclear ribonucleoprotein Sm D2 ","K11096","I1K5I1"
"815","Pocillopora_acuta_HIv1_PredGene_g17312.t1",393,7,4,3,6,-0.712,-0.0794,0.999469,0.887872,0.552988,"chitin deacetylase-like 5, isoform E ","","Q0E8V4"
"816","Pocillopora_acuta_HIv1_PredGene_g17313.t1",443,1,1,0,0,-18.061,-1.5395,0.278106,0.810178,0.100612,"acid phosphatase type 7 precursor ","K22390","A5D6U8"
"817","Pocillopora_acuta_HIv1_PredGene_g17315.t1",438,1,2,0,1,-7.297,-1.053,0.533208,0.87697,0.221672,"acid phosphatase type 7 precursor ","K22390","A5D6U8"
"818","Pocillopora_acuta_HIv1_PredGene_g17318.t1",151,7,2,2,7,2.669,0.5991,1,0.755537,0.673528,"hypothetical protein DDB_G0279407 ","K02183","P02599"
"819","Pocillopora_acuta_HIv1_PredGene_g17328.t1",128,3,2,3,6,1.686,0.3219,1,0.829258,0.637805,"lymphocyte antigen 6F-like ","K06846","-"
"820","Pocillopora_acuta_HIv1_PredGene_g17345.t1",430,5,6,3,0,-3.659,-0.5809,0.900308,0.91191,0.386838,"elongation factor 1-gamma ","K03233","Q4FZK2"
"821","Pocillopora_acuta_HIv1_PredGene_g17353.t1",140,5,3,4,2,-5.408,-1.0943,0.503276,0.871304,0.209379,"glia maturation factor beta ","","Q7ZUD3"
"822","Pocillopora_acuta_HIv1_PredGene_g17365.t1",291,12,5,0,0,1.555,0.1876,1,0.853816,0.614294,"cytochrome P450 1C2 ","K01874","B0JZN5"
"823","Pocillopora_acuta_HIv1_PredGene_g17382.t1",272,0,0,3,1,1.528,0.2246,1,0.847638,0.621226,"dystonin ","K14574","-"
"824","Pocillopora_acuta_HIv1_PredGene_g17383.t1",195,87,91,88,51,-8.252,-4.5909,1e-06,0.694181,0,"mammalian ependymin-related protein 1 isoform 1 precursor ","","Q06BL0"
"825","Pocillopora_acuta_HIv1_PredGene_g17419.t1",411,0,0,1,0,-9.19,-1.2004,0.436111,0.856123,0.17959,"tryptophan--tRNA ligase, cytoplasmic isoform a ","K01867","A6NID3"
"826","Pocillopora_acuta_HIv1_PredGene_g17423.t1",1942,2,1,3,1,-1.219,-0.1186,0.998222,0.891579,0.54223,"polycystic kidney disease protein 1-like 2 isoform X1 ","K04988","E9Q4D4"
"827","Pocillopora_acuta_HIv1_PredGene_g17468.t1",238,1,1,0,0,-8,-1.5375,0.278913,0.81042,0.101004,"probable thiopurine S-methyltransferase ","K00569","B8JKP3"
"828","Pocillopora_acuta_HIv1_PredGene_g17475.t1",262,6,5,1,4,-11.086,-1.3927,0.340177,0.828977,0.131763,"ubiquinone/menaquinone biosynthesis methyltransferase ","K03183","P27851"
"829","Pocillopora_acuta_HIv1_PredGene_g17530.t1",162,0,0,0,0,-5.281,-0.9213,0.641895,0.893024,0.263603,"protein RRP5 homolog isoform X3 ","K02358","Q5W093"
"830","Pocillopora_acuta_HIv1_PredGene_g17538.t1",285,8,6,12,12,9.404,2.4875,0.108849,0.044717,0.693797,"chymotrypsinogen B precursor ","","Q9CR35"
"831","Pocillopora_acuta_HIv1_PredGene_g17546.t1",313,3,0,0,1,-4.304,-0.7306,0.805938,0.907918,0.331002,"chymotrypsinogen B isoform 1 precursor ","K01310","P17538"
"832","Pocillopora_acuta_HIv1_PredGene_g17551.t1",307,3,0,0,0,2.298,0.2939,1,0.834884,0.633271,"elastase 3 like isoform X2 ","","A2BGP5"
"833","Pocillopora_acuta_HIv1_PredGene_g17572.t1",808,0,0,0,0,-16.043,-3.7099,0.000232,0.700296,3.5e-05,"ubiquitin carboxyl-terminal hydrolase 5 isoform 2 ","K11836","P56399"
"834","Pocillopora_acuta_HIv1_PredGene_g17597.t1",233,0,1,1,0,5.99,0.9967,0.873598,0.592931,0.699855,"sperm-associated antigen 7 homolog ","","Q7SYJ9"
"835","Pocillopora_acuta_HIv1_PredGene_g17601.t1",271,13,18,13,16,-13.039,-1.7826,0.188092,0.783608,0.059892,"F-actin-capping protein subunit beta isoform X1 ","K10365","Q7SXP1"
"836","Pocillopora_acuta_HIv1_PredGene_g17627.t1",299,4,5,7,3,-0.812,-0.0736,0.999603,0.887297,0.554542,"Y-box-binding protein 3 long isoform ","K09276","Q80WG4"
"837","Pocillopora_acuta_HIv1_PredGene_g17629.t1",733,1,0,2,1,5.72,0.616,1,0.749806,0.675227,"multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 precursor ","K13646","A3KNH4"
"838","Pocillopora_acuta_HIv1_PredGene_g17658.t1",4519,0,0,0,0,5.63,0.5056,1,0.784464,0.663202,"vacuolar protein sorting-associated protein 13D isoform 1 ","K19527","Q709C5"
"839","Pocillopora_acuta_HIv1_PredGene_g17683.t1",287,1,2,2,2,5.753,0.78,0.969651,0.687693,0.68896,"lipoma-preferred partner ","K16676","Q7ZU85"
"840","Pocillopora_acuta_HIv1_PredGene_g17688.t1",2321,0,1,0,0,-9.257,-1.1032,0.497111,0.870057,0.206783,"chromodomain-helicase-DNA-binding protein 5 isoform X5 ","","E9PYU4"
"841","Pocillopora_acuta_HIv1_PredGene_g17694.t1",485,19,15,36,30,0.19,0.1393,0.999999,0.861276,0.6047,"6-phosphogluconate dehydrogenase, decarboxylating ","K00033","F1Q883"
"842","Pocillopora_acuta_HIv1_PredGene_g17696.t1",587,21,19,22,18,-10.792,-3.8738,9.9e-05,0.698584,1.4e-05,"tyrosine-protein phosphatase non-receptor type 11 ","K07293","Q7ZW17"
"843","Pocillopora_acuta_HIv1_PredGene_g17699.t1",286,1,1,1,2,1.103,0.1044,0.999814,0.866267,0.597372,"jhy protein isoform a ","K03543","Q9CUE4"
"844","Pocillopora_acuta_HIv1_PredGene_g17700.t1",286,3,1,1,0,-0.432,-0.0289,1,0.882645,0.566178,"rings lost, isoform B ","K08635","Q9VXF9"
"845","Pocillopora_acuta_HIv1_PredGene_g17709.t1",379,1,0,1,0,1.606,0.1867,1,0.853961,0.614121,"synaptotagmin-14 isoform 2 ","K19328","B1AJU0"
"846","Pocillopora_acuta_HIv1_PredGene_g17743.t1",882,0,0,0,0,1.664,0.2243,1,0.84769,0.621171,"histone-lysine N-methyltransferase PRDM9 isoform X8 ","K20796","E9Q4V2"
"847","Pocillopora_acuta_HIv1_PredGene_g17780.t1",549,3,1,7,2,1.264,0.2009,1,0.851643,0.616827,"phenylalanine--tRNA ligase beta subunit ","K01890","Q5RKM6"
"848","Pocillopora_acuta_HIv1_PredGene_g17781.t1",4509,1,0,0,0,-12.121,-1.1836,0.445879,0.858555,0.18414,"basement membrane-specific heparan sulfate proteoglycan core protein isoform X17 ","K06255","F1RCP6"
"849","Pocillopora_acuta_HIv1_PredGene_g17833.t1",248,7,2,14,13,-9.471,-2.6942,0.016453,0.723471,0.003785,"triosephosphate isomerase isoform 1 ","K01803","Q6IS07"
"850","Pocillopora_acuta_HIv1_PredGene_g17835.t1",189,7,7,4,1,-4.777,-0.4994,0.934358,0.911611,0.417039,"Parkinson disease protein 7 homolog ","K05687","Q5XJ36"
"851","Pocillopora_acuta_HIv1_PredGene_g17846.t1",216,1,0,1,0,-14.973,-1.4019,0.336094,0.827741,0.129671,"suppressor of variegation 205, isoform A ","","B6UVR4"
"852","Pocillopora_acuta_HIv1_PredGene_g17852.t1",295,1,0,0,0,1.403,0.1405,1,0.861099,0.604946,"nuclear encoded mitochondrial protein C21orf2 isoform 2 ","K23456","Q99838"
"853","Pocillopora_acuta_HIv1_PredGene_g17867.t1",315,0,0,1,0,4.353,0.608,1,0.752539,0.674428,"collagen alpha-5(VI) chain isoform 2 precursor ","K19721","A9J6L6"
"854","Pocillopora_acuta_HIv1_PredGene_g17927.t1",313,3,1,2,1,-5.386,-0.8142,0.736982,0.902772,0.300643,"nmrA-like family domain-containing protein 1 isoform 2 ","","D3YU12"
"855","Pocillopora_acuta_HIv1_PredGene_g17950.t1",253,0,0,0,0,5.978,0.51,1,0.783204,0.663725,"serine/arginine-rich splicing factor 4 isoform b ","K12893","Q542V3"
"856","Pocillopora_acuta_HIv1_PredGene_g17951.t1",154,1,2,1,1,-2.555,-0.6202,0.879668,0.911465,0.372137,"DBH-like monooxygenase protein 1 precursor ","","Q5THU6"
"857","Pocillopora_acuta_HIv1_PredGene_g17974.t1",693,20,33,28,32,7.853,2.8086,0.035634,0.019573,0.691236,"stress-70 protein, mitochondrial precursor ","K04043","Q53H23"
"858","Pocillopora_acuta_HIv1_PredGene_g17978.t1",143,0,0,0,0,-13.504,-1.1583,0.461181,0.862207,0.19111,"mediator of RNA polymerase II transcription subunit 28 ","K15141","Q3U4G7"
"859","Pocillopora_acuta_HIv1_PredGene_g17980.t1",172,14,0,16,28,3.032,0.7529,0.976456,0.698694,0.68703,"uncharacterized protein LOC450006 isoform X1 ","K12755","Q5XJB0"
"860","Pocillopora_acuta_HIv1_PredGene_g17981.t1",172,4,2,5,7,-8.535,-2.2555,0.062911,0.746271,0.016656,"uncharacterized protein LOC450006 isoform X1 ","K12755","Q5XJB0"
"861","Pocillopora_acuta_HIv1_PredGene_g17991.t1",2139,2,2,5,2,2.079,0.4362,1,0.803118,0.654451,"U5 small nuclear ribonucleoprotein 200 kDa helicase ","K12854","O94884"
"862","Pocillopora_acuta_HIv1_PredGene_g18008.t1",877,0,0,2,0,-10.899,-1.5921,0.257243,0.803944,0.090638,"component of the counting factor complex ","","Q54PR9"
"863","Pocillopora_acuta_HIv1_PredGene_g18020.t1",322,1,0,0,0,-17.771,-2.3033,0.054705,0.74326,0.014373,"Uncharacterized protein CELE_F41E6.6 ","K01373","O16454"
"864","Pocillopora_acuta_HIv1_PredGene_g18041.t1",141,1,2,1,0,-8.437,-1.6857,0.221932,0.793517,0.074479,"selenoprotein W, 1 ","","Q802G9"
"865","Pocillopora_acuta_HIv1_PredGene_g18097.t1",185,1,0,3,0,-1.317,-0.2225,0.991046,0.899929,0.51158,"RAP1A, member of RAS oncogene family a ","K04353","Q6IQP4"
"866","Pocillopora_acuta_HIv1_PredGene_g18110.t1",979,1,1,1,0,-0.6,-0.1075,0.998651,0.89056,0.545322,"GRIP1-associated protein 1 ","","B0UYE9"
"867","Pocillopora_acuta_HIv1_PredGene_g18120.t1",361,4,1,2,2,12.766,1.2254,0.713901,0.494204,0.703383,"mannose-1-phosphate guanyltransferase beta ","K00966","Q8BTZ7"
"868","Pocillopora_acuta_HIv1_PredGene_g18121.t1",347,7,10,8,7,12.711,2.2072,0.261603,0.095948,0.696229,"twinfilin-1 ","K08870","Q80X09"
"869","Pocillopora_acuta_HIv1_PredGene_g18122.t1",108,0,1,2,0,-9.868,-1.7362,0.203936,0.788241,0.066607,"colipase-like protein 2 isoform b precursor ","K25493","Q5T9G3"
"870","Pocillopora_acuta_HIv1_PredGene_g18132.t1",324,8,9,6,2,-8.575,-1.7122,0.212395,0.790718,0.070275,"vacuolar protein sorting-associated protein 26B ",NA,"Q7ZV03"
