"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"673","m.19993",588,1,2,3,0,1,0,-0.821,-0.9294,0.596088,0.77048,0.258548,"Q17R89","Rho GTPase-activating protein 44 OS=Homo sapiens GN=ARHGAP44 PE=1 SV=1                   "
"674","m.2",157,5,6,5,5,5,4,0.09,0.1548,0.795737,0.23072,0.930172,"O46160","60S ribosomal protein L14 OS=Lumbricus rubellus GN=RPL14 PE=3 SV=1                   "
"675","m.20",400,0,0,0,1,0,0,-0.332,-0.3532,1,0.685842,0.870606,"Q92051","Carbonic anhydrase OS=Danio rerio GN=cahz PE=1 SV=2                     "
"676","m.200",1142,19,23,19,14,14,17,-0.224,-0.618,0.996011,0.75864,0.683745,"G5E8K5","Ankyrin-3 OS=Mus musculus GN=Ank3 PE=1 SV=1                      "
"677","m.20013",565,5,2,5,5,6,6,0.125,0.1936,0.716895,0.193451,0.92626,"Q9UJU6","Drebrin-like protein OS=Homo sapiens GN=DBNL PE=1 SV=1                     "
"678","m.20041",230,9,8,9,9,13,9,0.091,0.2127,0.67487,0.17642,0.923866,NA,NA
"679","m.20062",124,2,2,1,0,0,1,-0.27,-0.248,1,0.628269,0.900722,"ESO88599","hypothetical protein LOTGIDRAFT_165383 [Lottia gigantea]                       "
"680","m.20081",531,0,0,1,0,0,0,-0.131,-0.1309,1,0.536763,0.920634,"Q8C8R3","Ankyrin-2 OS=Mus musculus GN=Ank2 PE=1 SV=2                      "
"681","m.2011",367,0,1,0,0,0,1,-0.249,-0.2526,1,0.631246,0.899693,"A5GFN6","mRNA export factor OS=Sus scrofa GN=RAE1 PE=3 SV=1                    "
"682","m.20175",165,0,1,1,0,0,1,-0.199,-0.1895,1,0.586397,0.912033,NA,NA
"683","m.202",101,2,2,1,1,1,1,-0.156,-0.1584,1,0.56102,0.916893,NA,NA
"684","m.2022",539,0,0,0,0,2,2,-0.108,-0.1088,1,0.51606,0.923308,"O15460","Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens GN=P4HA2 PE=1 SV=1                   "
"685","m.20253",281,2,2,2,0,1,1,-0.687,-0.7059,0.939972,0.767898,0.570641,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"686","m.20256",148,1,0,1,0,0,0,-0.239,-0.2429,1,0.624916,0.901836,NA,NA
"687","m.20257",261,1,1,2,0,0,0,-0.586,-0.5927,0.999999,0.75479,0.711949,"3663861","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_91496 PE=4 SV=1                    "
"688","m.20279",200,0,0,1,0,0,0,-0.329,-0.3303,1,0.67508,0.87849,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"689","m.2030",436,1,1,1,0,1,1,-0.371,-0.3434,1,0.681348,0.874084,"P23381","Tryptophan--tRNA ligase cytoplasmic OS=Homo sapiens GN=WARS PE=1 SV=2                           "
"690","m.20317",123,0,0,0,1,0,0,-0.215,-0.2108,1,0.602518,0.90827,NA,NA
"691","m.2032",373,3,3,3,4,3,3,0.35,0.5005,0.141716,0.029389,0.864999,"P38942","4-hydroxybutyrate coenzyme A transferase OS=Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680) GN=cat2 PE=3 SV=3          "
"692","m.20374",285,2,1,2,2,2,2,-0.078,-0.0957,1,0.503296,0.924765,NA,NA
"693","m.2050",233,1,1,0,0,0,1,-0.181,-0.1734,1,0.573533,0.914637,"O76387","Probable peptidyl-tRNA hydrolase 2 OS=Caenorhabditis elegans GN=C24G6.8 PE=3 SV=1                   "
"694","m.20506",179,3,3,2,0,0,0,-0.652,-0.7617,0.878316,0.77085,0.490846,"3302536","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g226089 PE=4 SV=1                    "
"695","m.20509",361,0,0,2,3,3,3,0.29,0.3444,0.379232,0.085105,0.900499,"Q6AY65","Arfaptin-2 OS=Rattus norvegicus GN=Arfip2 PE=2 SV=1                      "
"696","m.20599",102,0,0,0,0,0,1,-0.269,-0.256,1,0.633417,0.898919,"Q7ZWS2","7-methylguanosine phosphate-specific 5'-nucleotidase A OS=Xenopus laevis GN=Nt5c3b-a PE=2 SV=2                   "
"697","m.20617",373,0,0,0,0,0,1,-0.319,-0.298,0.999978,0.658288,0.888256,"Q63663","Interferon-induced guanylate-binding protein 2 OS=Rattus norvegicus GN=Gbp2 PE=1 SV=2                   "
"698","m.20656",236,3,4,3,1,2,2,-0.836,-0.9941,0.474895,0.768329,0.18615,"Q8L7C9","Glutathione S-transferase U20 OS=Arabidopsis thaliana GN=GSTU20 PE=1 SV=1                    "
"699","m.20660",110,0,0,0,0,0,1,-0.421,-0.4075,1,0.707912,0.848127,"Q9LK58","Pentatricopeptide repeat-containing protein At3g13150 OS=Arabidopsis thaliana GN=At3g13150 PE=2 SV=1                   "
"700","m.2067",217,0,0,0,0,1,0,-0.359,-0.3631,1,0.690217,0.866924,"Q2HJ98","Acylpyruvase FAHD1 mitochondrial OS=Bos taurus GN=FAHD1 PE=2 SV=1                           "
"701","m.20683",314,0,0,1,1,0,0,-0.289,-0.2782,0.999965,0.647007,0.893545,"Q5ZID0","NmrA-like family domain-containing protein 1 OS=Gallus gallus GN=NMRAL1 PE=2 SV=1                  "
"702","m.20818",279,1,1,2,0,0,0,-0.635,-0.6431,0.984771,0.76192,0.653621,"4191201","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_01084 PE=4 SV=1               "
"703","m.20823",136,0,1,1,1,0,1,-0.286,-0.2737,1,0.644334,0.89468,"P13944","Collagen alpha-1(XII) chain OS=Gallus gallus GN=COL12A1 PE=1 SV=3                    "
"704","m.20828",231,1,2,0,0,0,0,-0.404,-0.3955,1,0.703428,0.853601,"Q9P000","COMM domain-containing protein 9 OS=Homo sapiens GN=COMMD9 PE=1 SV=2                   "
"705","m.20898",435,3,2,1,3,3,3,0.801,0.9527,0.002193,0.000417,0.786856,"P11179","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex mitochondrial OS=Bos taurus GN=DLST PE=1 SV=2                           "
"706","m.20912",285,1,1,1,1,1,1,-0.374,-0.3465,1,0.682788,0.873001,"3275652","Predicted protein OS=Nematostella vectensis GN=v1g243470 PE=4 SV=1                     "
"707","m.20916",317,7,6,5,7,6,7,0.403,0.714,0.024794,0.004903,0.820775,NA,NA
"708","m.20918",315,2,1,0,2,3,2,0.361,0.3774,0.315424,0.069177,0.89331,"Q29RI9","Methionine adenosyltransferase 2 subunit beta OS=Bos taurus GN=MAT2B PE=2 SV=1                  "
"709","m.20924",380,1,1,1,3,3,2,0.707,0.9073,0.003604,0.000693,0.792041,"Q5REL1","cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Pongo abelii GN=PRKAR1A PE=2 SV=2                "
"710","m.20930",647,19,19,20,19,20,23,0,0.0013,0.979799,0.399547,0.932635,"P63018","Heat shock cognate 71 kDa protein OS=Rattus norvegicus GN=Hspa8 PE=1 SV=1                 "
"711","m.20941",628,2,1,3,2,5,3,-0.239,-0.3001,0.999994,0.659439,0.887665,"Q3SZH7","Leukotriene A-4 hydrolase OS=Bos taurus GN=LTA4H PE=2 SV=3                    "
"712","m.20945",770,5,2,4,4,3,5,0.072,0.1119,0.869051,0.275473,0.932945,"O00291","Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5                    "
"713","m.20957",639,8,11,8,8,6,7,0.191,0.4182,0.246501,0.052844,0.884053,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"714","m.20959",229,1,3,4,3,4,5,-0.037,-0.0544,0.999826,0.460835,0.928803,"P43487","Ran-specific GTPase-activating protein OS=Homo sapiens GN=RANBP1 PE=1 SV=1                    "
"715","m.20967",304,1,0,0,1,1,1,-0.302,-0.3044,1,0.661771,0.886437,"O02467","N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase (Fragment) OS=Spodoptera frugiperda PE=1 SV=1                      "
"716","m.20978",138,4,5,4,5,6,6,0.336,0.5352,0.10993,0.022554,0.857104,NA,NA
"717","m.20992",502,1,1,0,1,0,0,-0.421,-0.4135,1,0.710075,0.845272,"P61222","ATP-binding cassette sub-family E member 1 OS=Mus musculus GN=Abce1 PE=2 SV=1                 "
"718","m.21",461,13,17,15,19,18,19,0.36,1.042,0.000787,0.000146,0.778201,"Q92005","Elongation factor 1-alpha OS=Danio rerio GN=eef1a PE=2 SV=1                    "
"719","m.21000",372,3,3,2,0,0,1,-0.766,-0.8183,0.795813,0.77199,0.408442,"Q6XLQ7","Calumenin OS=Oryctolagus cuniculus GN=CALU PE=1 SV=2                      "
"720","m.21002",259,1,0,2,1,1,2,-0.518,-0.5792,1,0.752529,0.72594,"Q4R5B8","Eukaryotic translation initiation factor 3 subunit F OS=Macaca fascicularis GN=EIF3F PE=2 SV=1                "
"721","m.21018",369,0,1,1,1,1,1,-0.236,-0.2278,1,0.61466,0.904984,"Q99961","Endophilin-A2 OS=Homo sapiens GN=SH3GL1 PE=1 SV=1                      "
"722","m.21023",149,1,1,1,1,1,1,-0.279,-0.2576,1,0.634431,0.89855,"P55008","Allograft inflammatory factor 1 OS=Homo sapiens GN=AIF1 PE=1 SV=1                   "
"723","m.21024",188,1,2,2,0,0,1,-0.781,-0.8303,0.776128,0.772032,0.391202,"P36972","Adenine phosphoribosyltransferase OS=Rattus norvegicus GN=Aprt PE=1 SV=1                     "
"724","m.21046",141,0,1,0,0,0,0,-0.252,-0.2567,1,0.633862,0.898758,NA,NA
"725","m.21047",294,2,2,4,2,1,3,-0.467,-0.6304,0.990891,0.760327,0.66911,"A0PJR5","Enoyl-CoA hydratase domain-containing protein 3 mitochondrial OS=Danio rerio GN=echdc3 PE=2 SV=2                           "
"726","m.2107",529,5,5,6,4,3,3,-0.325,-0.524,1,0.741644,0.775711,"Q28DB5","Alanine aminotransferase 2 OS=Xenopus tropicalis GN=gpt2 PE=2 SV=1                    "
"727","m.21074",449,1,1,1,0,1,2,-0.152,-0.1396,1,0.54462,0.919503,"Q9CY58","Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus GN=Serbp1 PE=1 SV=2                 "
"728","m.21131",238,2,2,2,0,0,0,-0.737,-0.7379,0.907146,0.769837,0.525308,"P26652","Metalloproteinase inhibitor 3 OS=Gallus gallus GN=TIMP3 PE=1 SV=2                    "
"729","m.21152",377,3,1,2,3,2,3,0.302,0.3888,0.29502,0.064255,0.890756,"A7SPX9","Eukaryotic translation initiation factor 3 subunit M OS=Nematostella vectensis GN=v1g192238 PE=3 SV=1                "
"730","m.21153",225,0,1,0,1,0,0,-0.351,-0.3697,1,0.693043,0.864373,"Q9CZE3","Ras-related protein Rab-32 OS=Mus musculus GN=Rab32 PE=2 SV=3                    "
"731","m.21167",266,0,0,0,0,1,1,-0.254,-0.2848,0.999922,0.650854,0.891836,"3269216","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g88924 PE=4 SV=1                    "
"732","m.21179",265,6,5,7,7,8,8,0.108,0.2178,0.663394,0.172028,0.923177,"Q1L8L9","Adenylate kinase 2 mitochondrial OS=Danio rerio GN=ak2 PE=2 SV=1                           "
"733","m.21180",384,1,1,0,1,0,0,-0.204,-0.2282,1,0.614938,0.904903,"Q5BIR5","Serpin B8 OS=Bos taurus GN=SERPINB8 PE=2 SV=1                     "
"734","m.212",347,2,2,2,2,3,1,0.082,0.0996,0.886947,0.288846,0.933435,"Q7ZUC2","45 kDa calcium-binding protein OS=Danio rerio GN=sdf4 PE=2 SV=1                   "
"735","m.21223",127,0,0,1,1,1,1,-0.5,-0.4571,1,0.724308,0.821941,"Q9CZL5","Pterin-4-alpha-carbinolamine dehydratase 2 OS=Mus musculus GN=Pcbd2 PE=1 SV=2                    "
"736","m.21227",279,3,3,2,2,1,0,-0.157,-0.1736,1,0.573696,0.914606,"Q8JI28","Tolloid-like protein 1 OS=Xenopus laevis GN=tll1 PE=1 SV=1                    "
"737","m.21268",784,1,1,1,4,1,3,0.77,0.9915,0.001416,0.000267,0.782854,"Q13797","Integrin alpha-9 OS=Homo sapiens GN=ITGA9 PE=1 SV=2                     "
"738","m.21313",552,5,5,5,4,4,6,-0.125,-0.1997,1,0.594244,0.910278,"Q9JLB0","MAGUK p55 subfamily member 6 OS=Mus musculus GN=Mpp6 PE=1 SV=1                  "
"739","m.21346",340,3,3,2,3,3,3,0.267,0.3626,0.343196,0.076004,0.896576,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"740","m.21376",204,0,0,1,0,1,1,-0.257,-0.2466,1,0.627354,0.901031,"Q9DB15","39S ribosomal protein L12 mitochondrial OS=Mus musculus GN=Mrpl12 PE=1 SV=2                           "
"741","m.21379",246,5,5,6,6,6,7,0.087,0.1566,0.792315,0.228918,0.930019,"P34730","Protein BMH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=BMH2 PE=1 SV=3                "
"742","m.21388",376,1,0,0,0,0,0,-0.34,-0.3402,1,0.679845,0.875186,"Q9Y5B8","Nucleoside diphosphate kinase 7 OS=Homo sapiens GN=NME7 PE=1 SV=1                   "
"743","m.21390",125,7,7,7,5,6,7,-0.094,-0.1714,1,0.571894,0.914947,NA,NA
"744","m.21416",355,1,1,1,1,0,1,-0.313,-0.3106,1,0.66507,0.884622,"Q9Y2W6","Tudor and KH domain-containing protein OS=Homo sapiens GN=TDRKH PE=1 SV=2                  "
"745","m.21438",701,6,6,5,7,7,5,0.405,0.7125,0.025136,0.004971,0.821042,"Q99460","26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2                 "
"746","m.21457",115,1,1,2,1,2,2,-0.416,-0.4603,1,0.725255,0.820035,"P80912","Histidine triad nucleotide-binding protein 1 OS=Oryctolagus cuniculus GN=HINT1 PE=1 SV=2                  "
"747","m.2146",314,0,1,1,0,0,1,-0.247,-0.2347,1,0.619408,0.903573,"Q63486","Ras-related GTP-binding protein A OS=Rattus norvegicus GN=Rraga PE=1 SV=1                   "
"748","m.2147",314,2,1,1,1,2,2,-0.095,-0.089,1,0.496632,0.925475,"Q5ZID0","NmrA-like family domain-containing protein 1 OS=Gallus gallus GN=NMRAL1 PE=2 SV=1                  "
"749","m.21474",364,0,1,2,1,0,1,-0.686,-0.6837,0.958706,0.76613,0.60105,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"750","m.21495",148,0,0,0,1,1,0,-0.411,-0.4099,1,0.708783,0.846995,"P09849","Lactase-phlorizin hydrolase OS=Oryctolagus cuniculus GN=LCT PE=1 SV=1                     "
"751","m.215",195,7,7,5,9,9,9,0.738,1.4402,3e-06,1e-06,0.757014,"P07305","Histone H1.0 OS=Homo sapiens GN=H1F0 PE=1 SV=3                     "
"752","m.2150",326,3,3,3,4,2,0,0.314,0.4243,0.237183,0.050696,0.882647,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"753","m.21525",176,1,0,0,1,0,1,-0.279,-0.2735,1,0.644215,0.894729,NA,NA
"754","m.21538",175,1,2,1,0,1,1,-0.293,-0.292,0.999934,0.654951,0.889911,"P47959","Hypoxanthine-guanine phosphoribosyltransferase OS=Meriones unguiculatus GN=HPRT1 PE=2 SV=2                     "
"755","m.21596",525,4,4,4,4,2,3,0.029,0.0445,0.949484,0.350563,0.933988,"P0C6B8","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Rattus norvegicus GN=Svep1 PE=1 SV=1                           "
"756","m.2164",240,1,1,2,1,1,1,-0.733,-0.7668,0.871652,0.771023,0.483415,"Q9D1D1","Tetraspanin-11 OS=Mus musculus GN=Tspan11 PE=2 SV=1                      "
"757","m.21654",118,0,0,0,0,0,1,-0.333,-0.3518,1,0.68521,0.871112,"P19804","Nucleoside diphosphate kinase B OS=Rattus norvegicus GN=Nme2 PE=1 SV=1                   "
"758","m.21665",130,2,1,2,1,1,1,-0.534,-0.6261,0.992761,0.759757,0.674241,"P29030","Endochitinase OS=Brugia malayi PE=1 SV=1                       "
"759","m.21674",280,1,1,0,1,1,0,-0.305,-0.3109,1,0.665228,0.884533,"Q4R5H0","Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Macaca fascicularis GN=PCMT1 PE=2 SV=3                     "
"760","m.21690",240,1,1,2,1,3,2,-0.437,-0.4749,1,0.729418,0.810975,"Q3BCR0","Thiopurine S-methyltransferase OS=Panthera leo GN=TPMT PE=2 SV=1                     "
"761","m.21691",163,1,0,0,0,0,0,-0.304,-0.2832,0.999932,0.649929,0.892255,"O19094","Peroxisomal carnitine O-octanoyltransferase OS=Bos taurus GN=CROT PE=1 SV=1                    "
"762","m.217",121,6,5,5,7,7,6,0.39,0.7106,0.025576,0.00506,0.821381,NA,NA
"763","m.21702",178,0,1,1,0,0,0,-0.143,-0.1318,1,0.537584,0.920519,NA,NA
"764","m.2171",309,0,0,0,0,2,2,-0.129,-0.1345,1,0.540034,0.920172,"A9JRC7","Serine/threonine-protein phosphatase 4 catalytic subunit B OS=Danio rerio GN=ppp4cb PE=2 SV=1                 "
"765","m.21710",219,1,1,1,1,0,0,-0.55,-0.4988,1,0.735696,0.794778,"O95671","N-acetylserotonin O-methyltransferase-like protein OS=Homo sapiens GN=ASMTL PE=1 SV=3                    "
"766","m.21736",444,1,3,3,1,3,2,-0.744,-0.8704,0.706163,0.771765,0.335041,"P16444","Dipeptidase 1 OS=Homo sapiens GN=DPEP1 PE=1 SV=3                     "
"767","m.21772",262,1,0,1,0,0,0,-0.301,-0.2955,0.999955,0.656906,0.888952,"22075682","Uncharacterized protein OS=Anabaena sp. 90 GN=ANA_C10044 PE=4 SV=1                    "
"768","m.21798",281,1,1,1,2,4,3,0.585,0.6888,0.031137,0.00618,0.825352,"Q9H1X1","Radial spoke head protein 9 homolog OS=Homo sapiens GN=RSPH9 PE=1 SV=1                 "
"769","m.218",310,7,6,6,10,9,15,0.607,1.2992,2.7e-05,5e-06,0.762145,"Q0P594","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Bos taurus GN=PPP2CB PE=1 SV=1                "
"770","m.21819",1189,1,2,0,2,5,1,0.394,0.4435,0.209526,0.044396,0.878202,"Q21313","Laminin-like protein epi-1 OS=Caenorhabditis elegans GN=epi-1 PE=1 SV=1                    "
"771","m.21828",279,1,0,0,1,1,1,-0.183,-0.1745,1,0.57443,0.914466,"Q8BYI9","Tenascin-R OS=Mus musculus GN=Tnr PE=1 SV=2                      "
"772","m.21832",170,0,0,0,1,1,1,-0.502,-0.4886,1,0.733096,0.801906,NA,NA
"773","m.21842",395,9,7,8,11,7,9,0.429,0.9177,0.003221,0.000618,0.790804,"Q8CJ40","Rootletin OS=Mus musculus GN=Crocc PE=1 SV=2                      "
"774","m.2185",737,2,1,1,3,3,2,0.746,0.869,0.00541,0.001048,0.796859,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"775","m.21863",436,0,1,1,0,1,0,-0.263,-0.2613,1,0.636754,0.897686,"Q9DDA9","Protein kinase C and casein kinase substrate in neurons protein 2 OS=Xenopus laevis GN=pacsin2 PE=2 SV=1            "
"776","m.21864",258,1,0,1,1,0,1,-0.131,-0.1342,1,0.539763,0.920211,"Q9Y251","Heparanase OS=Homo sapiens GN=HPSE PE=1 SV=2                      "
"777","m.21876",142,1,1,1,1,0,1,-0.192,-0.1851,1,0.582939,0.912765,NA,NA
"778","m.22011",193,0,1,1,1,0,1,-0.247,-0.2549,1,0.632718,0.899171,"4192373","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_03050 PE=4 SV=1               "
"779","m.22064",312,0,0,0,1,0,1,-0.432,-0.4392,1,0.71877,0.832095,"Q8N6G6","ADAMTS-like protein 1 OS=Homo sapiens GN=ADAMTSL1 PE=1 SV=4                    "
"780","m.22085",331,0,2,1,1,1,1,-0.358,-0.3338,1,0.676784,0.877339,"Q3TXS7","26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus GN=Psmd1 PE=1 SV=1                 "
"781","m.2212",675,2,1,2,0,1,1,-0.548,-0.5617,1,0.749374,0.742982,"B7ZC77","Catenin alpha-2 OS=Danio rerio GN=Ctnna2 PE=3 SV=1                     "
"782","m.22180",238,0,0,0,1,2,1,-0.249,-0.2436,1,0.625379,0.901685,"Q92626","Peroxidasin homolog OS=Homo sapiens GN=PXDN PE=1 SV=2                     "
"783","m.22205",653,3,3,1,2,2,1,0.341,0.3637,0.341083,0.075479,0.896336,"Q99715","Collagen alpha-1(XII) chain OS=Homo sapiens GN=COL12A1 PE=1 SV=2                    "
"784","m.22271",234,1,1,0,1,1,1,-0.243,-0.2439,1,0.625578,0.90162,"Q32L63","Vacuolar protein sorting-associated protein VTA1 homolog OS=Bos taurus GN=VTA1 PE=2 SV=1                 "
"785","m.22274",438,4,4,3,5,6,6,0.568,0.8333,0.007819,0.001522,0.80173,"Q3SZB4","Medium-chain specific acyl-CoA dehydrogenase mitochondrial OS=Bos taurus GN=ACADM PE=2 SV=1                           "
"786","m.22282",310,3,3,3,2,4,4,-0.128,-0.1621,1,0.564153,0.916351,"Q3T0K1","Calumenin OS=Bos taurus GN=CALU PE=2 SV=1                      "
"787","m.2229",343,2,4,4,2,3,3,-0.481,-0.6543,0.978597,0.763213,0.639563,"P16444","Dipeptidase 1 OS=Homo sapiens GN=DPEP1 PE=1 SV=3                     "
"788","m.223",287,1,2,2,0,0,1,-0.557,-0.6299,0.991113,0.760262,0.669709,"P53990","IST1 homolog OS=Homo sapiens GN=IST1 PE=1 SV=1                     "
"789","m.22305",311,0,1,0,0,1,0,-0.48,-0.4598,1,0.725108,0.820334,"Q4R571","Protein TSSC1 OS=Macaca fascicularis GN=TSSC1 PE=2 SV=1                     "
"790","m.22307",275,2,0,1,5,4,4,1.22,1.5326,1e-06,0,0.754581,"O19049","Heterogeneous nuclear ribonucleoprotein K OS=Oryctolagus cuniculus GN=HNRNPK PE=2 SV=1                   "
"791","m.22358",156,0,1,1,3,3,2,0.676,0.8263,0.008395,0.001636,0.802729,"P70665","Sialate O-acetylesterase OS=Mus musculus GN=Siae PE=2 SV=3                     "
"792","m.22365",587,1,0,0,3,1,1,0.575,0.6709,0.036478,0.007261,0.828719,"Q9JJP9","Ubiquilin-1 OS=Rattus norvegicus GN=Ubqln1 PE=1 SV=1                      "
"793","m.22377",200,2,1,1,2,2,2,0.291,0.3067,0.4596,0.10657,0.908206,"3283281","Predicted protein OS=Nematostella vectensis GN=v1g247592 PE=4 SV=1                     "
"794","m.22391",129,0,0,0,1,1,1,-0.318,-0.2975,0.999971,0.658012,0.888396,"Q6P1S6","Myotrophin OS=Xenopus tropicalis GN=mtpn PE=3 SV=1                      "
"795","m.22392",222,2,3,3,4,3,4,0.242,0.354,0.359973,0.080205,0.898444,NA,NA
"796","m.22394",559,5,5,5,2,3,5,-0.608,-0.8189,0.794839,0.771993,0.407577,"P14314","Glucosidase 2 subunit beta OS=Homo sapiens GN=PRKCSH PE=1 SV=2                   "
"797","m.22405",246,1,1,2,2,2,1,-0.151,-0.1805,1,0.579278,0.913513,"P81662","Sticholysin-1 OS=Stoichactis helianthus PE=1 SV=1                       "
"798","m.2241",107,1,1,1,1,2,2,-0.167,-0.1555,1,0.558542,0.91731,"Q5ZIQ3","Heterogeneous nuclear ribonucleoprotein K OS=Gallus gallus GN=HNRNPK PE=2 SV=1                   "
"799","m.22412",708,1,2,1,2,0,1,0.225,0.245,0.601017,0.149756,0.919165,"Q9QUR6","Prolyl endopeptidase OS=Mus musculus GN=Prep PE=2 SV=1                     "
"800","m.22424",314,1,1,1,1,0,0,-0.323,-0.3062,1,0.662736,0.885916,"P00767","Chymotrypsinogen B OS=Bos taurus PE=1 SV=1                      "
"801","m.22426",144,0,0,1,1,2,0,-0.319,-0.2981,0.999979,0.658343,0.888228,"Q566C7","Diphosphoinositol polyphosphate phosphohydrolase 1 OS=Rattus norvegicus GN=Nudt3 PE=1 SV=1                   "
"802","m.22427",401,1,2,1,2,1,1,0.262,0.2709,0.540955,0.130385,0.914854,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"803","m.22434",265,1,1,1,0,0,0,-0.299,-0.2796,0.999944,0.64783,0.893187,"Q99L13","3-hydroxyisobutyrate dehydrogenase mitochondrial OS=Mus musculus GN=Hibadh PE=1 SV=1                           "
"804","m.2244",1940,1,0,1,0,1,1,-0.275,-0.2703,1,0.642287,0.895522,"O46382","Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Bos taurus GN=ARFGEF1 PE=1 SV=1                 "
"805","m.22444",205,0,0,0,1,0,0,-0.24,-0.2405,1,0.623319,0.902352,"Q6DHC1","Ras-related protein Rab-18-B OS=Danio rerio GN=rab18b PE=2 SV=1                    "
"806","m.22447",261,0,0,0,1,0,0,-0.436,-0.4385,1,0.718545,0.832476,"P60123","RuvB-like 1 OS=Rattus norvegicus GN=Ruvbl1 PE=1 SV=1                     "
