"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"481","Pocillopora_acuta_HIv1_PredGene_g1258.t1",246,0,1,1,0,-1.164,-0.2507,1,0.795004,0.858388,"tubulin-folding cofactor B isoform 1 ","K17262","Q9CWR6"
"482","Pocillopora_acuta_HIv1_PredGene_g12585.t1",336,21,18,61,26,-5.063,-2.0728,0.763136,0.899399,0.410152,"Uncharacterized protein CELE_Y48G10A.3 ","K18266","Q9U283"
"483","Pocillopora_acuta_HIv1_PredGene_g12616.t1",503,3,1,4,3,-0.626,-0.0997,0.976761,0.764777,0.867777,"lipopolysaccharide-binding protein precursor ","K25374","A2AC66"
"484","Pocillopora_acuta_HIv1_PredGene_g12618.t1",346,0,0,0,1,4.228,0.6189,0.83088,0.601142,0.87031,"uncharacterized protein LOC564384 precursor ","","A9JRH2"
"485","Pocillopora_acuta_HIv1_PredGene_g12670.t1",497,0,0,0,0,-1.705,-0.1752,0.997644,0.78034,0.863524,"heterogeneous nuclear ribonucleoprotein L isoform a ","K13159","P14866"
"486","Pocillopora_acuta_HIv1_PredGene_g12682.t1",1051,1,2,2,2,-9.372,-1.4739,0.945691,0.899647,0.637996,"inactive tyrosine-protein kinase 7 isoform e ","K05127","Q8NFA7"
"487","Pocillopora_acuta_HIv1_PredGene_g12683.t1",766,0,1,2,0,3.304,0.5797,0.834372,0.613212,0.870619,"inactive tyrosine-protein kinase 7 isoform a precursor ","K05127","Q13417"
"488","Pocillopora_acuta_HIv1_PredGene_g12724.t1",388,4,4,3,3,-6.238,-1.3624,0.970205,0.897318,0.671899,"uncharacterized protein Dmel_CG6178 ","K01904","Q9VCC6"
"489","Pocillopora_acuta_HIv1_PredGene_g12726.t1",269,0,0,1,0,1.401,0.1734,0.87268,0.709239,0.873724,"spondin-2 precursor ","","Q9ULW1"
"490","Pocillopora_acuta_HIv1_PredGene_g12731.t1",295,0,0,0,0,-3.479,-0.4186,1,0.822642,0.84474,"fatty Acid CoA Synthetase family ","K01904","Q19339"
"491","Pocillopora_acuta_HIv1_PredGene_g12733.t1",103,4,2,5,6,-8.374,-1.5454,0.93335,0.900542,0.61489,"enhancer of rudimentary homolog ","","Q14259"
"492","Pocillopora_acuta_HIv1_PredGene_g12767.t1",326,1,2,2,0,12.882,1.7098,0.435069,0.246313,0.849139,"uncharacterized protein SPAC2C4.08 ","","O14041"
"493","Pocillopora_acuta_HIv1_PredGene_g12780.t1",12758,24,12,18,10,-5.046,-1.2832,0.986945,0.894787,0.694557,"titin isoform X4 ","K12567","Q4U1Z6"
"494","Pocillopora_acuta_HIv1_PredGene_g12810.t1",405,1,1,0,1,-10.317,-1.4966,0.941345,0.899973,0.630788,"ubiquitin-like modifier-activating enzyme 5 ","K12164",""
"495","Pocillopora_acuta_HIv1_PredGene_g12818.t1",1297,0,0,0,1,1.205,0.2539,0.853381,0.693184,0.873408,"neurabin-1 isoform X5 ","K17551","Q7TN74"
"496","Pocillopora_acuta_HIv1_PredGene_g12841.t1",820,26,28,25,20,14.229,2.5373,0.147082,0.050608,0.840806,"villin-1 ","K08017","Q53S11"
"497","Pocillopora_acuta_HIv1_PredGene_g12843.t1",305,2,0,2,2,-8.947,-1.3679,0.968962,0.897465,0.670282,"guanidinobutyrase ","K12255","Q9I3S3"
"498","Pocillopora_acuta_HIv1_PredGene_g12845.t1",358,1,2,1,1,-11.315,-2.0861,0.752749,0.899087,0.404955,"agmatinase, mitochondrial ","K01480","Q08C97"
"499","Pocillopora_acuta_HIv1_PredGene_g12848.t1",358,1,0,3,0,-18.281,-1.958,0.844997,0.901287,0.456423,"agmatinase, mitochondrial ","K01480","Q08C97"
"500","Pocillopora_acuta_HIv1_PredGene_g1285.t1",109,0,0,2,0,-0.284,-0.0652,0.964382,0.757582,0.869336,"GTP cyclohydrolase 1 feedback regulatory protein ","K06858","Q6PBT6"
"501","Pocillopora_acuta_HIv1_PredGene_g12850.t1",217,11,13,12,17,-0.495,-0.1885,0.999877,0.783025,0.862665,"ras-related protein Rab-5B isoform 1 ","K07888","P61020"
"502","Pocillopora_acuta_HIv1_PredGene_g12879.t1",1491,0,0,2,0,-9.52,-0.8908,1,0.87284,0.783706,"carbamoyl-phosphate synthase ","K01948","F6PBT6"
"503","Pocillopora_acuta_HIv1_PredGene_g1288.t1",102,0,0,4,0,-7.606,-0.6917,1,0.85571,0.814323,"GTP cyclohydrolase 1 feedback regulatory protein ","K06587","Q6PBT6"
"504","Pocillopora_acuta_HIv1_PredGene_g12883.t1",771,0,0,0,0,-5.059,-1.4103,0.959331,0.898481,0.657626,"peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase isoform 1 ","K01456","Q9NR70"
"505","Pocillopora_acuta_HIv1_PredGene_g12898.t1",399,0,2,0,2,-20.247,-4.2892,0.017739,0.847826,0.003211,"Golgi reassembly-stacking protein 2 ","","Q6PC76"
"506","Pocillopora_acuta_HIv1_PredGene_g1291.t1",208,1,4,1,1,-6.16,-1.2878,0.986063,0.894956,0.693274,"lethal (2) essential for life, isoform C ","K09542","P82147"
"507","Pocillopora_acuta_HIv1_PredGene_g1293.t1",233,7,6,6,4,-6.08,-1.3524,0.972452,0.897041,0.674825,"peptidyl-prolyl cis-trans isomerase FKBP3 ","K09570","Q00688"
"508","Pocillopora_acuta_HIv1_PredGene_g12940.t1",876,0,0,4,2,-2.916,-0.7554,1,0.861735,0.805413,"dimethylglycine dehydrogenase, mitochondrial precursor ","K00315","B4E1J9"
"509","Pocillopora_acuta_HIv1_PredGene_g12941.t1",409,2,1,0,0,-2.215,-0.3646,1,0.814449,0.849491,"betaine--homocysteine S-methyltransferase 1 ","K00544","Q561N0"
"510","Pocillopora_acuta_HIv1_PredGene_g12954.t1",277,3,2,5,4,4.724,0.7594,0.801177,0.554503,0.868998,"uncharacterized protein Dmel_CG9008, isoform A ","K01792","Q9V3D1"
"511","Pocillopora_acuta_HIv1_PredGene_g12960.t1",249,0,0,0,0,-3.247,-0.3773,1,0.816432,0.848406,"hypothetical protein DDB_G0281291 ","K17290","Q54U38"
"512","Pocillopora_acuta_HIv1_PredGene_g12987.t1",212,4,6,4,4,-8.297,-1.9439,0.853317,0.901423,0.462228,"osteoclast-stimulating factor 1 ","","Q3UF05"
"513","Pocillopora_acuta_HIv1_PredGene_g12991.t1",313,0,0,11,0,-15.751,-1.3104,0.981534,0.895744,0.68691,"reticulocalbin-3 precursor ","K23900","Q6IQR6"
"514","Pocillopora_acuta_HIv1_PredGene_g13002.t1",356,0,1,0,1,-2.147,-0.4206,1,0.822934,0.844557,"lipid storage droplet-2, isoform E ","K17284","X2JKC1"
"515","Pocillopora_acuta_HIv1_PredGene_g13014.t1",298,2,1,1,1,-5.087,-1.0593,1,0.883926,0.750626,"peptidyl-prolyl cis-trans isomerase E isoform 1 ","K09564","O43635"
"516","Pocillopora_acuta_HIv1_PredGene_g13017.t2",680,2,3,1,3,9.528,1.6986,0.438205,0.249856,0.84932,"peptidyl-glycine alpha-amidating monooxygenase isoform X2 ","K24006","A0A2R8RHP7"
"517","Pocillopora_acuta_HIv1_PredGene_g13029.t1",789,0,0,0,1,-13.509,-1.5029,0.940208,0.900056,0.628767,"AMP deaminase 2 isoform b ",NA,"Q91YI2"
"518","Pocillopora_acuta_HIv1_PredGene_g13039.t1",279,0,1,4,2,-15.081,-4.6064,0.006556,0.845163,0.000984,"omega-amidase NIT2 ",NA,"Q9JHW2"
"519","Pocillopora_acuta_HIv1_PredGene_g1304.t1",261,0,0,3,1,-0.631,-0.137,0.988274,0.772518,0.865815,"ubiquinone/menaquinone biosynthesis methyltransferase ","K03183","P27851"
"520","Pocillopora_acuta_HIv1_PredGene_g13044.t1",79,0,2,1,0,-10.436,-0.9824,1,0.879204,0.766628,"Nedd8, isoform B ",NA,"Q9VJ33"
"521","Pocillopora_acuta_HIv1_PredGene_g13093.t1",1019,0,0,0,0,-15.616,-2.3796,0.564414,0.888735,0.300191,"F-BAR domain only protein 2 isoform X2 ","K20042","Q96CF5"
"522","Pocillopora_acuta_HIv1_PredGene_g13099.t1",420,6,5,7,8,-12.56,-1.5981,0.926948,0.901,0.59704,"vasa intronic gene, isoform A ","K13199","Q9V426"
"523","Pocillopora_acuta_HIv1_PredGene_g13116.t1",151,0,1,0,0,-3.141,-0.2878,1,0.801677,0.855648,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 2 ","K03016","C9J413"
"524","Pocillopora_acuta_HIv1_PredGene_g1312.t1",1541,73,35,55,56,3.114,0.9264,0.732155,0.496086,0.866551,"xanthine dehydrogenase/oxidase ","K00106","E7F022"
"525","Pocillopora_acuta_HIv1_PredGene_g13128.t1",427,1,1,0,1,0.948,0.1301,0.886579,0.7178,0.873631,"arrestin, beta 2b ","K04439","Q7T2D2"
"526","Pocillopora_acuta_HIv1_PredGene_g1318.t1",115,0,0,0,0,-5.462,-0.5292,1,0.837597,0.8338,"replication protein A 14 kDa subunit ","K10740","Q7ZUZ6"
"527","Pocillopora_acuta_HIv1_PredGene_g13183.t1",5560,1,0,0,0,-3.043,-0.6319,1,0.849529,0.822006,"E3 ubiquitin-protein ligase rnf213-alpha ","K22754",""
"528","Pocillopora_acuta_HIv1_PredGene_g13218.t1",274,3,5,7,7,-5.007,-0.9847,1,0.879353,0.766173,"hypothetical protein DDB_G0277615 ","K20520","Q75JY8"
"529","Pocillopora_acuta_HIv1_PredGene_g13237.t1",302,2,1,1,3,-4.586,-0.8809,1,0.8721,0.78543,"ATP synthase subunit gamma, mitochondrial isoform a ","K02136","Q5RH26"
"530","Pocillopora_acuta_HIv1_PredGene_g13271.t1",218,0,0,1,0,-12.691,-1.2226,0.997089,0.892324,0.711048,"MAP kinase-activated protein kinase 2 ","K04443","Q7T2F2"
"531","Pocillopora_acuta_HIv1_PredGene_g13272.t1",95,2,0,2,0,9.8,1.1572,0.615236,0.418329,0.861444,"MAP kinase-activated protein kinase 2b ","K04443","A7BJ43"
"532","Pocillopora_acuta_HIv1_PredGene_g13275.t1",143,2,1,0,1,1.601,0.2211,0.860181,0.699779,0.873597,"hatching enzyme 1, tandem duplicate 1 precursor ","K08606","Q4G0A2"
"533","Pocillopora_acuta_HIv1_PredGene_g13297.t1",300,0,1,0,0,9.633,1.3564,0.530896,0.356227,0.856387,"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 isoform e ","","Q96HP6"
"534","Pocillopora_acuta_HIv1_PredGene_g13306.t1",127,0,0,1,1,-11.794,-1.6783,0.920618,0.90149,0.568344,"vesicle-associated membrane protein 7 isoform 1 ","K08515","P70280"
"535","Pocillopora_acuta_HIv1_PredGene_g13316.t1",703,0,0,1,0,4.732,0.4745,0.83764,0.642903,0.871464,"neuroendocrine convertase 1 precursor ","K01359","B6VCA1"
"536","Pocillopora_acuta_HIv1_PredGene_g13415.t1",620,15,7,18,21,6.791,0.948,0.72151,0.488563,0.866149,"thioredoxin reductase 3 ","K22182","Q7T2C8"
"537","Pocillopora_acuta_HIv1_PredGene_g13424.t1",883,5,1,10,6,-9.512,-1.4167,0.95789,0.898617,0.655686,"coatomer subunit gamma-2 ","K17267","Q9PUE4"
"538","Pocillopora_acuta_HIv1_PredGene_g1350.t1",199,4,7,3,7,-13.485,-1.6652,0.921508,0.901423,0.573163,"sorcin isoform X1 ","K23924","F1R4I7"
"539","Pocillopora_acuta_HIv1_PredGene_g13544.t1",414,0,0,0,0,-11.823,-1.637,0.923537,0.901263,0.583361,"Protein containing ALS2cr12 (ALS2CR12) signature ","K10396","O16898"
"540","Pocillopora_acuta_HIv1_PredGene_g13558.t1",576,2,0,1,0,-0.819,-0.1159,0.982027,0.768147,0.866959,"WP_061432842.1 dihydroxy-acid dehydratase ","K01687",""
"541","Pocillopora_acuta_HIv1_PredGene_g13572.t1",188,15,6,0,13,-4.11,-1.2171,0.997859,0.892078,0.712505,"histone H1.0 ","K11275","Q3UKC0"
"542","Pocillopora_acuta_HIv1_PredGene_g13598.t1",395,0,1,5,6,10.053,1.7515,0.422753,0.233171,0.848489,"band 4.1-like protein 3 isoform X34 ","K23961","Q9R102"
"543","Pocillopora_acuta_HIv1_PredGene_g13599.t1",625,2,1,1,1,-6.818,-0.8026,1,0.865856,0.798292,"cholinesterase precursor ","K01050","Q543J3"
"544","Pocillopora_acuta_HIv1_PredGene_g1364.t1",624,5,6,7,5,-6.8,-1.502,0.940371,0.900044,0.629056,"cytoplasmic dynein 1 intermediate chain 2 isoform 3 ","K10415","Q9BXZ5"
"545","Pocillopora_acuta_HIv1_PredGene_g13646.t1",495,3,3,3,2,-7.691,-1.7639,0.913059,0.901819,0.535626,"tumor necrosis factor receptor type 1-associated DEATH domain protein isoform X2 ","K03171","B3KQZ9"
"546","Pocillopora_acuta_HIv1_PredGene_g13681.t1",378,22,5,22,23,-1.654,-0.4438,1,0.826258,0.842395,"actin-related protein 2/3 complex subunit 1A ","K05757","Q3UL75"
"547","Pocillopora_acuta_HIv1_PredGene_g13690.t1",296,11,14,14,17,-5.811,-2.3217,0.591817,0.891077,0.319616,"enoyl-CoA hydratase, mitochondrial ","K07511","Q7ZZ04"
"548","Pocillopora_acuta_HIv1_PredGene_g13697.t1",372,0,2,0,12,-9.706,-1.3606,0.970611,0.897269,0.672427,"ectonucleoside triphosphate diphosphohydrolase 1 isoform 1 ","K01510","B7Z599"
"549","Pocillopora_acuta_HIv1_PredGene_g13704.t1",320,0,0,0,0,-12.378,-1.5207,0.937152,0.900274,0.623008,"vacuolar protein sorting-associated protein 26C ","","Q6DHL2"
"550","Pocillopora_acuta_HIv1_PredGene_g1372.t1",607,1,0,1,4,-5.98,-1.1042,1,0.886445,0.740527,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"551","Pocillopora_acuta_HIv1_PredGene_g13728.t1",622,6,7,29,11,-3.286,-1.1947,1,0.89104,0.718367,"vacuolar H","K02145","Q27331"
"552","Pocillopora_acuta_HIv1_PredGene_g1373.t1",517,1,1,0,4,6.816,1.1473,0.620078,0.421525,0.861691,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"553","Pocillopora_acuta_HIv1_PredGene_g13744.t1",746,1,0,0,0,10.738,1.4553,0.500072,0.326032,0.854036,"peripheral plasma membrane protein CASK isoform X8 ","K06103","O14936"
"554","Pocillopora_acuta_HIv1_PredGene_g13782.t1",378,1,0,3,1,-2.685,-0.4725,1,0.830223,0.839621,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"555","Pocillopora_acuta_HIv1_PredGene_g13793.t1",499,2,0,5,4,-18.573,-1.5601,0.931328,0.900684,0.609986,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"556","Pocillopora_acuta_HIv1_PredGene_g13796.t1",963,2,1,0,3,-17.276,-2.2323,0.644399,0.894542,0.350599,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"557","Pocillopora_acuta_HIv1_PredGene_g13796.t2",962,2,1,0,3,-11.434,-1.1717,1,0.88993,0.724235,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"558","Pocillopora_acuta_HIv1_PredGene_g13803.t1",334,22,16,30,14,-0.512,-0.1482,0.99129,0.774825,0.865172,"malate dehydrogenase, cytoplasmic isoform MDH1 ","K00025","B2R5V5"
"559","Pocillopora_acuta_HIv1_PredGene_g13810.t1",150,1,0,0,6,-23.058,-2.8584,0.392615,0.87225,0.153023,"sodium-dependent phosphate transporter ","","Q8IDS7"
"560","Pocillopora_acuta_HIv1_PredGene_g13815.t1",604,0,0,1,1,-2.307,-0.3773,1,0.816432,0.848406,"probable E3 ubiquitin-protein ligase IRF2BPL ","K22383","Q6P947"
"561","Pocillopora_acuta_HIv1_PredGene_g13844.t1",425,0,0,0,0,-1.823,-0.2572,1,0.796198,0.857918,"COP9 signalosome complex subunit 3 ","K12177","Q7ZVT8"
"562","Pocillopora_acuta_HIv1_PredGene_g13852.t1",247,0,0,2,0,-7.321,-0.9847,1,0.879353,0.766173,"proteasome subunit alpha type-6 isoform a ","K02730","B4DQR4"
"563","Pocillopora_acuta_HIv1_PredGene_g13853.t1",378,5,5,5,3,-7.992,-1.5225,0.936863,0.900295,0.622421,"protein phosphatase 1A isoform 1 ","K04457","J3KNM0"
"564","Pocillopora_acuta_HIv1_PredGene_g13857.t1",182,0,0,0,1,-4.497,-0.8087,1,0.866368,0.797338,"lactoylglutathione lyase ","K01759","Q9CPU0"
"565","Pocillopora_acuta_HIv1_PredGene_g13873.t1",883,181,195,177,161,-1.895,-2.6138,0.485809,0.879848,0.224541,"alpha actinin, isoform D ","K05699","Q24370"
"566","Pocillopora_acuta_HIv1_PredGene_g13874.t1",680,0,1,0,1,-1.173,-0.1518,0.992212,0.775565,0.86496,"fermitin family homolog 2 isoform 1 ","K17083","Q96AC1"
"567","Pocillopora_acuta_HIv1_PredGene_g13897.t1",424,0,1,2,2,-2.635,-0.3601,1,0.813737,0.849871,"UBX domain-containing protein 4 ","K24348","Q6P267"
"568","Pocillopora_acuta_HIv1_PredGene_g13905.t1",340,0,0,0,0,-8.523,-1.1665,1,0.889674,0.725539,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 ","K11651","O54941"
"569","Pocillopora_acuta_HIv1_PredGene_g13940.t1",146,1,0,4,0,0.803,0.1225,0.889245,0.719306,0.87359,"protein mago nashi homolog 2 isoform 1 ","K12877","Q96A72"
"570","Pocillopora_acuta_HIv1_PredGene_g13942.t1",506,0,1,1,1,1.129,0.096,0.89899,0.72458,0.873379,"NPC intracellular cholesterol transporter 1 precursor ","K12385","Q9P130"
"571","Pocillopora_acuta_HIv1_PredGene_g13944.t1",343,1,0,1,0,1.162,0.2049,0.864082,0.703003,0.873663,"nmrA-like family domain-containing protein 1 isoform 2 ","","D3YU12"
"572","Pocillopora_acuta_HIv1_PredGene_g13948.t1",474,2,5,3,1,-3.081,-0.6513,1,0.851592,0.819583,"selenium-binding protein 1 isoform X1 ","K17285","E9QB46"
"573","Pocillopora_acuta_HIv1_PredGene_g13949.t1",174,1,0,3,0,-15.909,-1.711,0.918295,0.901639,0.556091,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"574","Pocillopora_acuta_HIv1_PredGene_g13954.t1",361,10,1,5,6,18.243,1.5002,0.488086,0.312213,0.853045,"60S ribosomal protein L4 ","K02930","Q7ZW95"
"575","Pocillopora_acuta_HIv1_PredGene_g13970.t1",1250,2,2,1,0,-12.616,-1.8202,0.903008,0.901903,0.513102,"paired amphipathic helix protein Sin3a isoform 1 ","K11644","Q570Z7"
"576","Pocillopora_acuta_HIv1_PredGene_g13983.t1",169,0,1,0,2,-8.545,-1.6112,0.925697,0.901095,0.592483,"Cdc37 ","K09554","C4IY07"
"577","Pocillopora_acuta_HIv1_PredGene_g13984.t1",225,1,0,0,0,-2.515,-0.4952,1,0.833247,0.837346,"hsp90 co-chaperone Cdc37 ","K09554","Q7ZV56"
"578","Pocillopora_acuta_HIv1_PredGene_g14012.t1",468,0,0,0,0,-7.452,-0.8531,1,0.869964,0.790153,"tetratricopeptide repeat protein 38 isoform X1 ","K24942","A3KPN8"
"579","Pocillopora_acuta_HIv1_PredGene_g14015.t1",455,0,0,4,0,0.802,0.2082,0.863259,0.702348,0.873651,"tetratricopeptide repeat protein 38 isoform X1 ","K24942","A3KPN8"
"580","Pocillopora_acuta_HIv1_PredGene_g14028.t1",663,1,1,0,0,-12.441,-2.2771,0.616457,0.892843,0.334896,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"581","Pocillopora_acuta_HIv1_PredGene_g14029.t1",689,1,1,0,1,-18.016,-2.207,0.661539,0.895453,0.359648,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"582","Pocillopora_acuta_HIv1_PredGene_g14032.t1",689,1,2,1,2,5.193,0.9021,0.743809,0.504584,0.866979,"long-chain-fatty-acid--CoA ligase 1 isoform b ","K01897","P33121"
"583","Pocillopora_acuta_HIv1_PredGene_g14033.t1",331,22,19,36,37,-2.277,-1.1814,1,0.890403,0.72178,"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial ","K00022","Q6DI22"
"584","Pocillopora_acuta_HIv1_PredGene_g14073.t1",262,1,1,0,0,6.368,1.1562,0.615723,0.418651,0.861469,"axonemal dynein light intermediate polypeptide 1 ","K10410","A8K387"
"585","Pocillopora_acuta_HIv1_PredGene_g14089.t1",106,5,2,0,0,5.691,1.037,0.676088,0.458024,0.864306,"gamma-crystallin B ","","P04344"
"586","Pocillopora_acuta_HIv1_PredGene_g14095.t1",353,1,0,0,0,2.703,0.6248,0.830192,0.599283,0.870263,"conserved Plasmodium protein, unknown function ","K19636","C0H4S9"
"587","Pocillopora_acuta_HIv1_PredGene_g14100.t1",188,5,2,1,7,-5.324,-1.4362,0.953581,0.899005,0.649729,"crystallin beta gamma X ","K23483","Q45FX8"
"588","Pocillopora_acuta_HIv1_PredGene_g14104.t1",485,13,16,23,22,-10.866,-4.3502,0.0143,0.847249,0.002583,"serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform 2 ","K04348","P12816"
"589","Pocillopora_acuta_HIv1_PredGene_g14110.t1",542,0,0,2,1,-8.934,-1.4956,0.941529,0.899959,0.631108,"prolyl 4-hydroxylase subunit alpha-2 isoform X3 ","K00472",""
"590","Pocillopora_acuta_HIv1_PredGene_g14119.t1",264,1,0,1,0,3.542,0.241,0.85589,0.69579,0.87349,"elongation factor-1, delta, a isoform X6 ","K15410",""
"591","Pocillopora_acuta_HIv1_PredGene_g14127.t1",311,3,3,7,5,-4.663,-0.9029,1,0.87373,0.781567,"26S proteasome non-ATPase regulatory subunit 14 ","K03030","A3KNN5"
"592","Pocillopora_acuta_HIv1_PredGene_g14128.t1",525,1,0,0,0,9.6,0.9972,0.696597,0.471577,0.865165,"myelin expression factor 2 isoform 3 ","K24992","A7UQY4"
"593","Pocillopora_acuta_HIv1_PredGene_g14195.t1",305,2,0,0,0,-5.376,-0.7194,1,0.858398,0.810544,"short chain dehydrogenase/reductase family 16C, member 5a ","K15734","A8E7S3"
"594","Pocillopora_acuta_HIv1_PredGene_g14223.t1",938,0,0,0,0,-10.926,-0.8535,1,0.869995,0.790086,"pre-mRNA-processing factor 6 ","K12855","Q91YR7"
"595","Pocillopora_acuta_HIv1_PredGene_g14229.t1",328,3,3,11,5,-21.643,-2.8675,0.388704,0.871991,0.150621,"small glutamine-rich tetratricopeptide repeat-containing protein alpha ","K16365","Q6NXA1"
"596","Pocillopora_acuta_HIv1_PredGene_g14230.t1",939,4,4,4,4,-0.914,-0.0911,0.973814,0.762984,0.868189,"methionine--tRNA ligase, cytoplasmic ","K01874","Q6TEM5"
"597","Pocillopora_acuta_HIv1_PredGene_g14251.t1",563,0,0,0,0,1.009,0.167,0.874579,0.710504,0.873725,"far upstream element-binding protein 3 isoform e ","K13210","A2AJ72"
"598","Pocillopora_acuta_HIv1_PredGene_g14279.t1",488,0,0,0,0,7.992,1.4184,0.51077,0.337319,0.854888,"TIR-only protein ",NA,"-"
"599","Pocillopora_acuta_HIv1_PredGene_g14283.t1",219,6,6,11,7,-0.695,-0.2276,1,0.790673,0.860021,"growth factor receptor-bound protein 2a ",NA,"Q5RKN6"
"600","Pocillopora_acuta_HIv1_PredGene_g14354.t1",337,16,4,14,18,-5.147,-1.1339,1,0.888022,0.733527,"cytochrome P450 2K8 ","K00128","B3DIC0"
"601","Pocillopora_acuta_HIv1_PredGene_g14356.t1",629,1,0,0,0,-0.139,-0.02,0.946425,0.748182,0.870999,"myeloid differentiation primary response protein MyD88 ","K04729","Q6TQG4"
"602","Pocillopora_acuta_HIv1_PredGene_g14360.t1",275,1,2,2,4,8.98,1.4351,0.505821,0.332217,0.854498,"superoxide dismutase ","K04564","Q6P980"
"603","Pocillopora_acuta_HIv1_PredGene_g14363.t1",5113,0,0,0,0,-5.032,-0.7139,1,0.857873,0.811305,"histone-lysine N-methyltransferase 2C isoform X2 ","K09188","F1Q6F2"
"604","Pocillopora_acuta_HIv1_PredGene_g14381.t2",2171,0,1,0,0,-0.726,-0.1392,0.988884,0.772972,0.86569,"receptor-type tyrosine-protein phosphatase delta isoform X8 ","K06777","F5GWT7"
"605","Pocillopora_acuta_HIv1_PredGene_g1440.t1",70,0,0,0,1,-3.032,-0.4686,1,0.829694,0.840005,"CKLF-CMTM1 protein isoform 2 ",NA,""
"606","Pocillopora_acuta_HIv1_PredGene_g14402.t1",5157,21,10,38,18,-3.295,-1.3712,0.968214,0.897552,0.669309,"cytoplasmic dynein 1 heavy chain 1 ","K10413","Q9JHU4"
"607","Pocillopora_acuta_HIv1_PredGene_g14419.t1",891,0,0,0,0,-7.117,-0.8787,1,0.871934,0.785811,"tetratricopeptide repeat protein 28 isoform X6 ","K24936","Q9UG31"
"608","Pocillopora_acuta_HIv1_PredGene_g14452.t1",938,0,0,1,0,6.285,0.9709,0.710006,0.480629,0.865702,"WP_061430549.1 bile acid beta-glucosidase ","K17108",""
"609","Pocillopora_acuta_HIv1_PredGene_g14453.t1",161,8,6,8,10,-5.9,-1.4574,0.949051,0.899382,0.643167,"peptidyl-prolyl cis-trans isomerase B ","K03768","Q6PBW4"
"610","Pocillopora_acuta_HIv1_PredGene_g14453.t2",170,9,6,8,8,7.826,0.9379,0.726515,0.492077,0.866339,"peptidyl-prolyl cis-trans isomerase B precursor ","K03768","P24369"
"611","Pocillopora_acuta_HIv1_PredGene_g14454.t1",141,7,10,11,9,-15.452,-2.6946,0.459017,0.87718,0.199655,"peptidyl-prolyl cis-trans isomerase B precursor ","K03768","A8K534"
"612","Pocillopora_acuta_HIv1_PredGene_g14455.t1",209,21,19,20,24,3.7,1.4801,0.493334,0.318413,0.853482,"peptidyl-prolyl cis-trans isomerase B ","K03768","Q6PBW4"
"613","Pocillopora_acuta_HIv1_PredGene_g14481.t1",807,0,0,2,1,-10.993,-1.0139,1,0.881203,0.760265,"nuclear cap-binding protein subunit 1 ","K12882","Q3TEM1"
"614","Pocillopora_acuta_HIv1_PredGene_g14554.t1",343,6,8,1,0,-12.66,-1.7707,0.912144,0.901835,0.532942,"centrosomal protein of 72 kDa ","K03529","B4DR26"
"615","Pocillopora_acuta_HIv1_PredGene_g14601.t1",826,1,0,2,0,-10.96,-1.5154,0.938041,0.900212,0.62473,"B-cell receptor CD22-like ","K17341","-"
"616","Pocillopora_acuta_HIv1_PredGene_g1461.t1",641,0,0,1,0,-5.729,-0.8383,1,0.868791,0.792596,"SH2 domain-containing adapter protein F isoform X7 ","K07361","B3KTY1"
"617","Pocillopora_acuta_HIv1_PredGene_g14611.t1",319,0,0,1,0,-0.987,-0.1214,0.983724,0.769289,0.866669,"uncharacterized protein LOC100124608 isoform X1 ","","A7E280"
"618","Pocillopora_acuta_HIv1_PredGene_g14638.t1",322,39,51,43,37,5.248,4.0879,0.000894,0.000261,0.836346,"transaldolase ","K00616","Q6P6Y0"
