"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"801","Pocillopora_acuta_HIv1_PredGene_g17172.t1",1375,1,0,1,0,-2.191,-0.2943,0.964727,0.727824,0.867462,"sister chromatid cohesion protein PDS5 homolog B ","K11267",""
"802","Pocillopora_acuta_HIv1_PredGene_g17196.t1",212,0,0,1,0,-5.917,-1.0333,0.972902,0.831814,0.781325,"synapsin-2 isoform IIb ","K19941","Q64332"
"803","Pocillopora_acuta_HIv1_PredGene_g1721.t1",324,1,0,0,1,-8.594,-1.1837,0.978094,0.841765,0.751314,"WD repeat-containing protein 54 ","K24749","F6NI92"
"804","Pocillopora_acuta_HIv1_PredGene_g1722.t1",464,0,0,0,1,-10.86,-1.64,0.999999,0.863822,0.606036,"LIM domain-binding protein 2 isoform 5 ","K24143","Q6AXE6"
"805","Pocillopora_acuta_HIv1_PredGene_g17224.t1",327,0,0,0,0,-17.891,-3.7956,0.060777,0.830834,0.013203,"spermidine synthase ","K00797","F1R3G8"
"806","Pocillopora_acuta_HIv1_PredGene_g17259.t1",247,1,2,2,5,-0.372,-0.0484,0.91364,0.672334,0.875827,"CD151 antigen, like ","K06497","Q6P031"
"807","Pocillopora_acuta_HIv1_PredGene_g17263.t1",323,0,0,0,1,5.57,0.4666,0.805513,0.518522,0.875332,"cytosolic 5'-nucleotidase 3A isoform 1 ","K24242","Q9D020"
"808","Pocillopora_acuta_HIv1_PredGene_g17267.t1",126,1,0,1,1,-0.109,-0.0146,0.906826,0.663997,0.876331,"ribosomal protein S26, like ","K02976","Q6PBZ2"
"809","Pocillopora_acuta_HIv1_PredGene_g17268.t1",276,1,1,1,4,-1.868,-0.3773,0.977559,0.744471,0.862461,"lethal (2) 37Cc, isoform D ","K17080","Q0E8P3"
"810","Pocillopora_acuta_HIv1_PredGene_g17278.t1",543,7,2,7,5,-13.039,-2.0596,0.838415,0.870562,0.419479,"EH domain-containing protein 1a ","","Q6NY81"
"811","Pocillopora_acuta_HIv1_PredGene_g17280.t1",195,18,18,20,18,-12.621,-3.9724,0.033572,0.828383,0.007542,"uncharacterized protein Dmel_CG32100 ","K11749","Q9VTV7"
"812","Pocillopora_acuta_HIv1_PredGene_g17285.t1",1252,2,2,2,4,2.874,0.2709,0.864963,0.583736,0.877255,"thioredoxin domain-containing protein 6 isoform X1 ","K19868","A4IG45"
"813","Pocillopora_acuta_HIv1_PredGene_g17287.t2",1551,0,1,1,2,-4.685,-0.9615,0.977452,0.826185,0.793606,"uncharacterized protein C7orf57 isoform X2 ","","Q8NEG2"
"814","Pocillopora_acuta_HIv1_PredGene_g17291.t1",716,1,0,0,0,-5.902,-0.9796,0.975974,0.827675,0.790604,"Protein kinase C ","K18050","H9G2Y7"
"815","Pocillopora_acuta_HIv1_PredGene_g17293.t1",119,8,0,5,2,-6.468,-0.9657,0.977074,0.826535,0.792914,"small nuclear ribonucleoprotein Sm D2 ","K11096","I1K5I1"
"816","Pocillopora_acuta_HIv1_PredGene_g17312.t1",393,7,4,6,9,-6.131,-1.3664,1,0.852148,0.703168,"chitin deacetylase-like 5, isoform E ","","Q0E8V4"
"817","Pocillopora_acuta_HIv1_PredGene_g17313.t1",443,1,1,0,1,1.226,0.1228,0.884809,0.627819,0.877342,"acid phosphatase type 7 precursor ","K22390","A5D6U8"
"818","Pocillopora_acuta_HIv1_PredGene_g17315.t1",438,1,2,0,2,-15.368,-2.3079,0.64255,0.866265,0.316791,"acid phosphatase type 7 precursor ","K22390","A5D6U8"
"819","Pocillopora_acuta_HIv1_PredGene_g17318.t1",151,7,2,11,1,-1.961,-0.345,0.972909,0.738128,0.864546,"hypothetical protein DDB_G0279407 ","K02183","P02599"
"820","Pocillopora_acuta_HIv1_PredGene_g17328.t1",128,3,2,2,6,-0.336,-0.0383,0.911556,0.669863,0.875991,"lymphocyte antigen 6F-like ","K06846","-"
"821","Pocillopora_acuta_HIv1_PredGene_g17345.t1",430,5,6,9,5,-16.153,-3.6296,0.098023,0.833267,0.021824,"elongation factor 1-gamma ","K03233","Q4FZK2"
"822","Pocillopora_acuta_HIv1_PredGene_g17353.t1",140,5,3,3,3,-9.856,-0.8061,0.993256,0.81095,0.817279,"glia maturation factor beta ","","Q7ZUD3"
"823","Pocillopora_acuta_HIv1_PredGene_g17365.t1",291,12,5,25,0,-6.421,-1.4601,1,0.856726,0.673132,"cytochrome P450 1C2 ","K01874","B0JZN5"
"824","Pocillopora_acuta_HIv1_PredGene_g17382.t1",272,0,0,0,1,-8.176,-1.5815,1,0.861736,0.62922,"dystonin ","K14574","-"
"825","Pocillopora_acuta_HIv1_PredGene_g17383.t1",195,87,91,101,95,-4.568,-5.2935,0.000393,0.818558,3.5e-05,"mammalian ependymin-related protein 1 isoform 1 precursor ","","Q06BL0"
"826","Pocillopora_acuta_HIv1_PredGene_g17419.t1",411,0,0,0,1,-5.412,-0.4202,0.9831,0.752622,0.859413,"tryptophan--tRNA ligase, cytoplasmic isoform a ","K01867","A6NID3"
"827","Pocillopora_acuta_HIv1_PredGene_g17423.t1",1942,2,1,3,2,5.684,1.3243,0.425479,0.250639,0.843572,"polycystic kidney disease protein 1-like 2 isoform X1 ","K04988","E9Q4D4"
"828","Pocillopora_acuta_HIv1_PredGene_g17468.t1",238,1,1,0,0,-9.23,-1.2874,0.991616,0.84782,0.725806,"probable thiopurine S-methyltransferase ","K00569","B8JKP3"
"829","Pocillopora_acuta_HIv1_PredGene_g17475.t1",262,6,5,3,2,0.904,0.0548,0.894532,0.646225,0.877018,"ubiquinone/menaquinone biosynthesis methyltransferase ","K03183","P27851"
"830","Pocillopora_acuta_HIv1_PredGene_g17530.t1",162,0,0,0,0,-24.563,-1.8859,0.942078,0.869808,0.498234,"protein RRP5 homolog isoform X3 ","K02358","Q5W093"
"831","Pocillopora_acuta_HIv1_PredGene_g17538.t1",285,8,6,8,15,-7.523,-1.724,0.992017,0.866453,0.570624,"chymotrypsinogen B precursor ","","Q9CR35"
"832","Pocillopora_acuta_HIv1_PredGene_g17546.t1",313,3,0,0,2,-6.893,-1.3823,1,0.852973,0.698303,"chymotrypsinogen B isoform 1 precursor ","K01310","P17538"
"833","Pocillopora_acuta_HIv1_PredGene_g17551.t1",307,3,0,0,0,-8.202,-1.0439,0.972574,0.832586,0.77942,"elastase 3 like isoform X2 ","","A2BGP5"
"834","Pocillopora_acuta_HIv1_PredGene_g17572.t1",808,0,0,0,0,-7.134,-1.2298,0.98348,0.844511,0.740539,"ubiquitin carboxyl-terminal hydrolase 5 isoform 2 ","K11836","P56399"
"835","Pocillopora_acuta_HIv1_PredGene_g17597.t1",233,0,1,0,1,-7.143,-0.6411,0.999811,0.789463,0.83848,"sperm-associated antigen 7 homolog ","","Q7SYJ9"
"836","Pocillopora_acuta_HIv1_PredGene_g17601.t1",271,13,18,17,11,10.203,1.8631,0.2478,0.12202,0.82812,"F-actin-capping protein subunit beta isoform X1 ","K10365","Q7SXP1"
"837","Pocillopora_acuta_HIv1_PredGene_g17627.t1",299,4,5,3,5,-9.595,-2.2485,0.687312,0.867789,0.33986,"Y-box-binding protein 3 long isoform ","K09276","Q80WG4"
"838","Pocillopora_acuta_HIv1_PredGene_g17629.t1",733,1,0,1,2,-2.974,-0.4446,0.985963,0.757117,0.857536,"multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 precursor ","K13646","A3KNH4"
"839","Pocillopora_acuta_HIv1_PredGene_g17658.t1",4519,0,0,0,0,1.622,0.2074,0.874243,0.603327,0.877408,"vacuolar protein sorting-associated protein 13D isoform 1 ","K19527","Q709C5"
"840","Pocillopora_acuta_HIv1_PredGene_g17683.t1",287,1,2,2,4,-8.266,-1.2215,0.982418,0.844024,0.742543,"lipoma-preferred partner ","K16676","Q7ZU85"
"841","Pocillopora_acuta_HIv1_PredGene_g17688.t1",2321,0,1,1,0,-2.648,-0.1735,0.940968,0.701664,0.872708,"chromodomain-helicase-DNA-binding protein 5 isoform X5 ","","E9PYU4"
"842","Pocillopora_acuta_HIv1_PredGene_g17694.t1",485,19,15,24,16,-9.069,-2.1722,0.748792,0.869333,0.370914,"6-phosphogluconate dehydrogenase, decarboxylating ","K00033","F1Q883"
"843","Pocillopora_acuta_HIv1_PredGene_g17696.t1",587,21,19,21,24,-8.014,-3.6398,0.095471,0.833112,0.021178,"tyrosine-protein phosphatase non-receptor type 11 ","K07293","Q7ZW17"
"844","Pocillopora_acuta_HIv1_PredGene_g17699.t1",286,1,1,2,4,-8.797,-1.653,0.999998,0.864259,0.600709,"jhy protein isoform a ","K03543","Q9CUE4"
"845","Pocillopora_acuta_HIv1_PredGene_g17700.t1",286,3,1,2,3,-10.503,-1.2231,0.982623,0.844118,0.742159,"rings lost, isoform B ","K08635","Q9VXF9"
"846","Pocillopora_acuta_HIv1_PredGene_g17709.t1",379,1,0,1,1,3.423,0.3801,0.839121,0.547972,0.876514,"synaptotagmin-14 isoform 2 ","K19328","B1AJU0"
"847","Pocillopora_acuta_HIv1_PredGene_g17743.t1",882,0,0,0,0,4.118,0.6549,0.702035,0.455077,0.870352,"histone-lysine N-methyltransferase PRDM9 isoform X8 ","K20796","E9Q4V2"
"848","Pocillopora_acuta_HIv1_PredGene_g17780.t1",549,3,1,7,10,1.305,0.4069,0.830038,0.538908,0.876213,"phenylalanine--tRNA ligase beta subunit ","K01890","Q5RKM6"
"849","Pocillopora_acuta_HIv1_PredGene_g17781.t1",4509,1,0,0,0,-12.507,-1.279,0.99038,0.847345,0.728046,"basement membrane-specific heparan sulfate proteoglycan core protein isoform X17 ","K06255","F1RCP6"
"850","Pocillopora_acuta_HIv1_PredGene_g17833.t1",248,7,2,10,7,-3.916,-0.7857,0.995005,0.808594,0.820129,"triosephosphate isomerase isoform 1 ","K01803","Q6IS07"
"851","Pocillopora_acuta_HIv1_PredGene_g17835.t1",189,7,7,7,5,-8.535,-1.4536,1,0.856429,0.675323,"Parkinson disease protein 7 homolog ","K05687","Q5XJ36"
"852","Pocillopora_acuta_HIv1_PredGene_g17846.t1",216,1,0,0,2,-10.265,-1.149,0.975051,0.839625,0.758882,"suppressor of variegation 205, isoform A ","","B6UVR4"
"853","Pocillopora_acuta_HIv1_PredGene_g17852.t1",295,1,0,0,0,-5.478,-0.3482,0.97339,0.738764,0.864348,"nuclear encoded mitochondrial protein C21orf2 isoform 2 ","K23456","Q99838"
"854","Pocillopora_acuta_HIv1_PredGene_g17867.t1",315,0,0,1,1,-16.165,-2.5232,0.516444,0.859485,0.240314,"collagen alpha-5(VI) chain isoform 2 precursor ","K19721","A9J6L6"
"855","Pocillopora_acuta_HIv1_PredGene_g17927.t1",313,3,1,2,1,4.296,0.4868,0.79595,0.511602,0.874961,"nmrA-like family domain-containing protein 1 isoform 2 ","","D3YU12"
"856","Pocillopora_acuta_HIv1_PredGene_g17950.t1",253,0,0,0,0,-2.059,-0.2676,0.959973,0.722232,0.868826,"serine/arginine-rich splicing factor 4 isoform b ","K12893","Q542V3"
"857","Pocillopora_acuta_HIv1_PredGene_g17951.t1",154,1,2,1,2,-1.69,-0.1775,0.941827,0.702564,0.872572,"DBH-like monooxygenase protein 1 precursor ","","Q5THU6"
"858","Pocillopora_acuta_HIv1_PredGene_g17974.t1",693,20,33,33,38,-6.541,-2.1334,0.780497,0.869906,0.387307,"stress-70 protein, mitochondrial precursor ","K04043","Q53H23"
"859","Pocillopora_acuta_HIv1_PredGene_g17978.t1",143,0,0,0,0,12.409,1.7634,0.27266,0.143075,0.830243,"mediator of RNA polymerase II transcription subunit 28 ","K15141","Q3U4G7"
"860","Pocillopora_acuta_HIv1_PredGene_g17980.t1",172,14,0,18,4,6.62,1.0841,0.523587,0.322066,0.852536,"uncharacterized protein LOC450006 isoform X1 ","K12755","Q5XJB0"
"861","Pocillopora_acuta_HIv1_PredGene_g17981.t1",172,4,2,8,2,-1.627,-0.3517,0.973903,0.739458,0.864128,"uncharacterized protein LOC450006 isoform X1 ","K12755","Q5XJB0"
"862","Pocillopora_acuta_HIv1_PredGene_g17991.t1",2139,2,2,1,5,5.68,0.4984,0.790197,0.507631,0.874731,"U5 small nuclear ribonucleoprotein 200 kDa helicase ","K12854","O94884"
"863","Pocillopora_acuta_HIv1_PredGene_g18008.t1",877,0,0,4,5,14.327,3.1001,0.02186,0.004969,0.816664,"component of the counting factor complex ","","Q54PR9"
"864","Pocillopora_acuta_HIv1_PredGene_g18020.t1",322,1,0,1,1,-1.575,-0.1806,0.9425,0.703261,0.872464,"Uncharacterized protein CELE_F41E6.6 ","K01373","O16454"
"865","Pocillopora_acuta_HIv1_PredGene_g18041.t1",141,1,2,1,1,-18.975,-3.0467,0.297906,0.844444,0.096376,"selenoprotein W, 1 ","","Q802G9"
"866","Pocillopora_acuta_HIv1_PredGene_g18097.t1",185,1,0,1,6,-1.154,-0.183,0.943015,0.703799,0.87238,"RAP1A, member of RAS oncogene family a ","K04353","Q6IQP4"
"867","Pocillopora_acuta_HIv1_PredGene_g18110.t1",979,1,1,1,1,3.631,0.5301,0.773647,0.496804,0.874035,"GRIP1-associated protein 1 ","","B0UYE9"
"868","Pocillopora_acuta_HIv1_PredGene_g18120.t1",361,4,1,3,3,6.743,1.4923,0.35414,0.206087,0.837824,"mannose-1-phosphate guanyltransferase beta ","K00966","Q8BTZ7"
"869","Pocillopora_acuta_HIv1_PredGene_g18121.t1",347,7,10,6,7,-5.416,-0.9825,0.975752,0.82791,0.790118,"twinfilin-1 ","K08870","Q80X09"
"870","Pocillopora_acuta_HIv1_PredGene_g18122.t1",108,0,1,0,3,8.103,1.6825,0.293461,0.161,0.832228,"colipase-like protein 2 isoform b precursor ","K25493","Q5T9G3"
"871","Pocillopora_acuta_HIv1_PredGene_g18132.t1",324,8,9,8,7,-15.753,-2.5646,0.497838,0.858124,0.226688,"vacuolar protein sorting-associated protein 26B ",NA,"Q7ZV03"
"872","Pocillopora_acuta_HIv1_PredGene_g18152.t1",279,1,0,0,1,-4.962,-0.7758,0.995776,0.807419,0.82149,"protein quaking-B isoform X2 ","K14945","Q6P104"
"873","Pocillopora_acuta_HIv1_PredGene_g18156.t1",381,0,0,0,0,4.966,0.9188,0.577896,0.372692,0.859409,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial isoform 1 ","K00167","Q6P3A8"
"874","Pocillopora_acuta_HIv1_PredGene_g18173.t1",698,4,4,6,15,2.492,0.5915,0.739048,0.476049,0.872406,"cytosolic phospholipase A2 isoform 1 ","K16342","Q29R80"
"875","Pocillopora_acuta_HIv1_PredGene_g18174.t1",512,1,0,1,2,13.545,1.8199,0.258655,0.130988,0.828999,"katanin p60 ATPase-containing subunit A-like 1 ","K07767","Q5U3S1"
"876","Pocillopora_acuta_HIv1_PredGene_g18180.t1",171,0,0,1,0,7.146,0.9309,0.57372,0.369,0.858886,"histone deacetylase complex subunit SAP18 isoform 1 ","K14324","O00422"
"877","Pocillopora_acuta_HIv1_PredGene_g18188.t1",328,2,3,3,1,-4.213,-0.4298,0.984249,0.754403,0.858687,"nuclear migration protein nudC ","","Q7ZVD2"
"878","Pocillopora_acuta_HIv1_PredGene_g18199.t1",3856,38,45,46,34,-14.951,-3.5583,0.116741,0.834383,0.026831,"dystrophin isoform X3 ","K10366","Q14169"
"879","Pocillopora_acuta_HIv1_PredGene_g18215.t1",236,2,2,2,3,2.576,0.6274,0.718072,0.464108,0.871287,"RAB39B, member RAS oncogene family a ","K07925","A5PLA1"
"880","Pocillopora_acuta_HIv1_PredGene_g18220.t1",949,0,0,0,0,-8.747,-1.0992,0.972574,0.836413,0.769019,"ralBP1-associated Eps domain-containing protein 1 isoform X5 ","K20068","B7ZBZ8"
"881","Pocillopora_acuta_HIv1_PredGene_g18235.t1",330,2,0,0,0,-1.659,-0.3115,0.967628,0.731366,0.866521,"poly(A) RNA polymerase GLD2 isoform 2 ","K14079","Q8CCH5"
"882","Pocillopora_acuta_HIv1_PredGene_g18241.t1",240,42,36,45,34,-0.209,-0.1506,0.935961,0.696464,0.873444,"chloride intracellular channel protein 5b isoform 1 ","","A2CEF5"
"883","Pocillopora_acuta_HIv1_PredGene_g1825.t1",564,0,0,0,0,-4.373,-0.5091,0.992453,0.768498,0.852058,"gamma-glutamyltranspeptidase ","K00681","Q9I6W8"
"884","Pocillopora_acuta_HIv1_PredGene_g18262.t1",472,3,1,2,2,1.202,0.1139,0.885972,0.63029,0.877315,"eukaryotic translation initiation factor 2 subunit 3 ","K03242","F1QGW6"
"885","Pocillopora_acuta_HIv1_PredGene_g18274.t1",202,4,0,4,1,1.881,0.365,0.843714,0.553041,0.87666,"60S ribosomal protein L13a isoform 1 ","K02872","A8K505"
"886","Pocillopora_acuta_HIv1_PredGene_g18291.t1",1019,0,0,0,1,0.763,0.0766,0.89118,0.64044,0.877154,"presequence protease, mitochondrial isoform 2 precursor ","K06972","Q5JRX3"
"887","Pocillopora_acuta_HIv1_PredGene_g18295.t1",241,0,0,0,0,-6.471,-0.7447,0.997814,0.803599,0.825671,"yrdC domain-containing protein, mitochondrial ","","A4IG71"
"888","Pocillopora_acuta_HIv1_PredGene_g18298.t1",616,8,11,17,9,-10.042,-2.4729,0.541,0.861147,0.257301,"heterogeneous nuclear ribonucleoprotein Q isoform 2 ","K13160","Q68ED6"
"889","Pocillopora_acuta_HIv1_PredGene_g18299.t1",707,13,12,21,15,-3.856,-0.9646,0.977175,0.826444,0.793096,"heterogeneous nuclear ribonucleoprotein Q isoform 5 ","K13161","Q53H05"
"890","Pocillopora_acuta_HIv1_PredGene_g18303.t1",232,3,0,1,0,9.74,1.0091,0.54815,0.345085,0.855573,"glutathione S-transferase omega-1 ","K00799","Q6DHK5"
"891","Pocillopora_acuta_HIv1_PredGene_g18304.t1",239,0,0,0,0,5.087,0.8653,0.597635,0.389022,0.861744,"glutathione S-transferase omega-1 isoform 1 ","K00799","V9HWG9"
"892","Pocillopora_acuta_HIv1_PredGene_g18307.t1",569,1,1,1,0,5.899,0.8966,0.585811,0.379465,0.860375,"coiled-coil domain-containing protein 91 isoform 1 ","","B3KSA3"
"893","Pocillopora_acuta_HIv1_PredGene_g18316.t1",968,0,0,1,0,-10.802,-0.665,1,0.792912,0.835685,"hemicentin-1 precursor ","K17341","A6NGE3"
"894","Pocillopora_acuta_HIv1_PredGene_g1832.t1",350,7,5,6,6,0.1,0.0212,0.900174,0.654946,0.876738,"heterogeneous nuclear ribonucleoprotein A/Bb ","K13044","Q6NYA1"
"895","Pocillopora_acuta_HIv1_PredGene_g18325.t1",657,3,4,2,4,3.754,0.8253,0.614097,0.401279,0.86349,"phosphatidylinositol-binding clathrin assembly protein isoform X20 ","K20044","Q7ZVU6"
"896","Pocillopora_acuta_HIv1_PredGene_g18331.t1",366,1,1,1,1,0.221,0.0281,0.898956,0.653174,0.876803,"synapse-associated protein 1 ","","Q3UI67"
"897","Pocillopora_acuta_HIv1_PredGene_g18333.t1",544,4,9,7,5,-13.249,-2.206,0.72122,0.868713,0.35696,"T-complex protein 1 subunit theta ","K09500","Q7ZU96"
"898","Pocillopora_acuta_HIv1_PredGene_g18339.t1",4617,0,0,1,0,-11.041,-1.2447,0.985484,0.845379,0.736867,"dynein heavy chain 5, axonemal ","K10408","K7DY80"
"899","Pocillopora_acuta_HIv1_PredGene_g18349.t1",809,0,0,0,0,-3.737,-0.5443,0.995297,0.774398,0.848749,"cell division cycle 5-like protein ","K12860","Q8K1J9"
"900","Pocillopora_acuta_HIv1_PredGene_g18352.t1",229,0,0,0,0,-5.442,-0.7777,0.995631,0.807646,0.82123,"WP_194020558.1 SDR family oxidoreductase ","K05901","-"
"901","Pocillopora_acuta_HIv1_PredGene_g1836.t1",1001,3,1,2,2,-19.49,-1.7669,0.982138,0.867573,0.551849,"TBC1 domain family member 2B ","K20166","Q2VPQ4"
"902","Pocillopora_acuta_HIv1_PredGene_g18369.t1",224,0,0,0,0,1.159,0.1099,0.886509,0.631394,0.877302,"aldehyde oxidase GLOX ","K21405","I1K7L6"
"903","Pocillopora_acuta_HIv1_PredGene_g18373.t1",507,3,3,2,4,1.232,0.1627,0.879809,0.616498,0.877413,"histone-binding protein RBBP7 ","K10752","Q6NWL5"
"904","Pocillopora_acuta_HIv1_PredGene_g18375.t1",739,9,3,7,7,-8.068,-1.9078,0.932164,0.870074,0.488232,"ribosomal protein S6 kinase alpha-3 isoform X3 ","K04373","Q59H26"
"905","Pocillopora_acuta_HIv1_PredGene_g18403.t1",395,1,0,0,0,-0.401,-0.0509,0.914157,0.672943,0.875785,"POU domain, class 3, transcription factor 2a ","K09365","A2VD21"
"906","Pocillopora_acuta_HIv1_PredGene_g18404.t1",266,5,0,9,1,-6.124,-1.4159,1,0.85465,0.687713,"40S ribosomal protein S4, X isoform ","K02987","Q642H9"
"907","Pocillopora_acuta_HIv1_PredGene_g18424.t1",1784,1,1,2,3,-3.435,-0.4556,0.98718,0.75911,0.856655,"intersectin-1 isoform 1 ","K20045","Q9R143"
"908","Pocillopora_acuta_HIv1_PredGene_g18454.t1",304,14,9,15,13,0.95,0.3645,0.84386,0.553208,0.876665,"chymotrypsin-like elastase family member 3B precursor ","K01345","Q9D7T9"
"909","Pocillopora_acuta_HIv1_PredGene_g18496.t1",236,0,0,0,4,6.419,1.1904,0.48397,0.289692,0.848454,"NAD(P)-binding Rossmann-fold superfamily protein ","","Q8LA87"
"910","Pocillopora_acuta_HIv1_PredGene_g18503.t1",646,11,7,11,13,0.772,0.1476,0.881672,0.62083,0.877395,"phosphoenolpyruvate carboxykinase, cytosolic ","K01596","Q9UJD2"
"911","Pocillopora_acuta_HIv1_PredGene_g18504.t1",606,0,1,0,1,-8.647,-1.0948,0.972467,0.836119,0.769877,"tyrosine-protein phosphatase non-receptor type 1 ","K05696","Q9PT91"
"912","Pocillopora_acuta_HIv1_PredGene_g18516.t1",306,0,0,1,0,-11.887,-2.6266,0.471736,0.856122,0.20688,"anamorsin ","K22746","Q8WTY4"
"913","Pocillopora_acuta_HIv1_PredGene_g18518.t1",399,0,0,0,0,1.824,0.2929,0.860986,0.576721,0.877159,"dipeptidase 1 precursor ","K01273","F1QFU9"
"914","Pocillopora_acuta_HIv1_PredGene_g18523.t1",578,1,0,1,0,9.346,1.9235,0.232014,0.109951,0.826987,"vacuolar protein sorting-associated protein 45 ","K12479","P97390"
"915","Pocillopora_acuta_HIv1_PredGene_g186.t1",893,0,0,0,2,-0.976,-0.1822,0.942844,0.70362,0.872408,"guanine nucleotide exchange factor VAV2 isoform X4 ","K05730","Q60992"
"916","Pocillopora_acuta_HIv1_PredGene_g18629.t1",494,12,11,15,12,11.426,1.6997,0.28889,0.157131,0.831786,"sorting nexin-2 isoform 1 ","K17917","Q9BTS8"
"917","Pocillopora_acuta_HIv1_PredGene_g18634.t1",347,2,3,3,6,-2.739,-0.372,0.976819,0.743443,0.862816,"defensin-6 preproprotein ","K01805","Q6EZF9"
"918","Pocillopora_acuta_HIv1_PredGene_g18639.t1",570,4,3,4,7,-1.581,-0.2501,0.956689,0.718506,0.869655,"WP_194019319.1 cyclic nucleotide-binding domain-containing protein ","K05658","-"
"919","Pocillopora_acuta_HIv1_PredGene_g18640.t1",420,1,0,2,0,-1.881,-0.2951,0.964866,0.727989,0.86742,"REF/SRPP-like protein At1g67360 isoform X2 ","K01207","I1MYF5"
"920","Pocillopora_acuta_HIv1_PredGene_g18648.t1",339,4,4,7,9,-1.132,-0.2531,0.957258,0.719148,0.869517,"electron transfer flavoprotein subunit alpha, mitochondrial ","K03522","Q7ZUS9"
"921","Pocillopora_acuta_HIv1_PredGene_g18650.t1",815,1,1,1,0,2.336,0.3946,0.834347,0.543078,0.876358,"Nedd4, isoform E ","K10591","Q7KUR2"
"922","Pocillopora_acuta_HIv1_PredGene_g18661.t1",359,3,1,2,1,-1.599,-0.1765,0.94161,0.702339,0.872606,"SH3-domain GRB2-like 1a isoform 1 ","K11247","Q1MT71"
"923","Pocillopora_acuta_HIv1_PredGene_g187.t1",725,3,7,6,7,-10.183,-2.4129,0.573904,0.863101,0.278223,"hypothetical protein DDB_G0267786 ","","Q55G75"
"924","Pocillopora_acuta_HIv1_PredGene_g1870.t1",811,2,3,3,4,-1.834,-0.3554,0.974453,0.74019,0.863894,"uncharacterized protein Dmel_CG43707, isoform D ","","Q9VQU8"
"925","Pocillopora_acuta_HIv1_PredGene_g18709.t1",334,3,3,3,4,-14.144,-2.1362,0.77822,0.86987,0.386111,"fructose-1,6-bisphosphatase 1a ","K03841","Q6PFT1"
"926","Pocillopora_acuta_HIv1_PredGene_g18710.t1",514,4,2,4,3,-5.63,-0.6776,0.999977,0.794686,0.834172,"alpha-aminoadipic semialdehyde dehydrogenase ","K14085","Q803R9"
"927","Pocillopora_acuta_HIv1_PredGene_g18715.t1",195,3,3,3,5,-1.891,-0.2756,0.961429,0.723919,0.868429,"receptor expression-enhancing protein 5 ","K17279","B7Z681"
"928","Pocillopora_acuta_HIv1_PredGene_g18732.t1",622,1,0,0,1,5.298,0.4503,0.812769,0.524104,0.875603,"replication protein A 70 kDa DNA-binding subunit isoform 1 ","K07466","Q59ES9"
"929","Pocillopora_acuta_HIv1_PredGene_g18747.t1",939,0,0,0,0,4.789,0.846,0.605375,0.394928,0.862588,"rab GTPase-binding effector protein 1 isoform 1 ","K12480","Q8IVX3"
"930","Pocillopora_acuta_HIv1_PredGene_g18752.t1",296,1,3,1,3,6.678,0.8915,0.587683,0.381021,0.860598,"aldolase ","","Q9HYH5"
"931","Pocillopora_acuta_HIv1_PredGene_g18756.t1",85,3,2,4,4,-0.012,-0.0011,0.904232,0.660611,0.876499,"40S ribosomal protein S21 ","K02971","P63220"
"932","Pocillopora_acuta_HIv1_PredGene_g18761.t1",615,6,7,7,5,-5.798,-0.9945,0.974894,0.828865,0.788088,"histone deacetylase 1 isoform X1 ","K06067",""
"933","Pocillopora_acuta_HIv1_PredGene_g18763.t1",311,7,7,10,5,-9.015,-1.3043,0.994127,0.848768,0.721201,"microtubule-associated protein RP/EB family member 3 isoform X1 ","K10436","Q6GMJ3"
"934","Pocillopora_acuta_HIv1_PredGene_g18765.t1",3741,3,8,6,18,-17.262,-3.3977,0.165047,0.837125,0.0417,"laminin A ","K06240","Q00174"
"935","Pocillopora_acuta_HIv1_PredGene_g18777.t1",424,3,4,3,3,-5.401,-0.8155,0.992385,0.812007,0.815945,"short-chain specific acyl-CoA dehydrogenase, mitochondrial ","K00248","Q6AXI7"
"936","Pocillopora_acuta_HIv1_PredGene_g18783.t1",271,3,3,4,1,-12.074,-3.1822,0.243789,0.841381,0.07124,"serine/arginine-rich splicing factor 1B ","K12890","Q6PH14"
"937","Pocillopora_acuta_HIv1_PredGene_g18784.t1",200,6,8,8,12,-0.017,-0.0027,0.904538,0.661014,0.87648,"dynein, light chain, LC8-type 2b ","K10418","Q5BL99"
